# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-20 20:03:22 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11221700 MILL C NR PIEDRA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11221700
#            TS   parameter     statistic     Description
#          9327       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9327_00060_00003	9327_00060_00003_cd
USGS	11221700	1970-03-10	106	A
USGS	11221700	1970-03-11	90.0	A
USGS	11221700	1970-03-12	81.0	A
USGS	11221700	1970-03-13	74.0	A
USGS	11221700	1970-03-14	68.0	A
USGS	11221700	1970-03-15	66.0	A
USGS	11221700	1970-03-16	62.0	A
USGS	11221700	1970-03-17	58.0	A
USGS	11221700	1970-03-18	56.0	A
USGS	11221700	1970-03-19	52.0	A
USGS	11221700	1970-03-20	48.0	A
USGS	11221700	1970-03-21	44.0	A
USGS	11221700	1970-03-22	41.0	A
USGS	11221700	1970-03-23	39.0	A
USGS	11221700	1970-03-24	38.0	A
USGS	11221700	1970-03-25	38.0	A
USGS	11221700	1970-03-26	36.0	A
USGS	11221700	1970-03-27	35.0	A
USGS	11221700	1970-03-28	33.0	A
USGS	11221700	1970-03-29	31.0	A
USGS	11221700	1970-03-30	31.0	A
USGS	11221700	1970-03-31	30.0	A
USGS	11221700	1970-04-01	28.0	A
USGS	11221700	1970-04-02	27.0	A
USGS	11221700	1970-04-03	27.0	A
USGS	11221700	1970-04-04	27.0	A
USGS	11221700	1970-04-05	26.0	A
USGS	11221700	1970-04-06	26.0	A
USGS	11221700	1970-04-07	24.0	A
USGS	11221700	1970-04-08	24.0	A
USGS	11221700	1970-04-09	23.0	A
USGS	11221700	1970-04-10	23.0	A
USGS	11221700	1970-04-11	21.0	A
USGS	11221700	1970-04-12	21.0	A
USGS	11221700	1970-04-13	23.0	A
USGS	11221700	1970-04-14	27.0	A
USGS	11221700	1970-04-15	26.0	A
USGS	11221700	1970-04-16	24.0	A
USGS	11221700	1970-04-17	23.0	A
USGS	11221700	1970-04-18	21.0	A
USGS	11221700	1970-04-19	21.0	A
USGS	11221700	1970-04-20	20.0	A
USGS	11221700	1970-04-21	21.0	A
USGS	11221700	1970-04-22	21.0	A
USGS	11221700	1970-04-23	20.0	A
USGS	11221700	1970-04-24	19.0	A
USGS	11221700	1970-04-25	17.0	A
USGS	11221700	1970-04-26	17.0	A
USGS	11221700	1970-04-27	20.0	A
USGS	11221700	1970-04-28	20.0	A
USGS	11221700	1970-04-29	20.0	A
USGS	11221700	1970-04-30	19.0	A
USGS	11221700	1970-05-01	17.0	A
USGS	11221700	1970-05-02	17.0	A
USGS	11221700	1970-05-03	15.0	A
USGS	11221700	1970-05-04	15.0	A
USGS	11221700	1970-05-05	14.0	A
USGS	11221700	1970-05-06	14.0	A
USGS	11221700	1970-05-07	14.0	A
USGS	11221700	1970-05-08	14.0	A
USGS	11221700	1970-05-09	14.0	A
USGS	11221700	1970-05-10	14.0	A
USGS	11221700	1970-05-11	13.0	A
USGS	11221700	1970-05-12	12.0	A
USGS	11221700	1970-05-13	11.0	A
USGS	11221700	1970-05-14	11.0	A
USGS	11221700	1970-05-15	11.0	A
USGS	11221700	1970-05-16	10.0	A
USGS	11221700	1970-05-17	8.20	A
USGS	11221700	1970-05-18	7.60	A
USGS	11221700	1970-05-19	8.20	A
USGS	11221700	1970-05-20	8.20	A
USGS	11221700	1970-05-21	7.60	A
USGS	11221700	1970-05-22	7.60	A
USGS	11221700	1970-05-23	7.60	A
USGS	11221700	1970-05-24	7.10	A
USGS	11221700	1970-05-25	6.60	A
USGS	11221700	1970-05-26	6.10	A
USGS	11221700	1970-05-27	6.10	A
USGS	11221700	1970-05-28	5.60	A
USGS	11221700	1970-05-29	5.60	A
USGS	11221700	1970-05-30	5.10	A
USGS	11221700	1970-05-31	4.60	A
USGS	11221700	1970-06-01	3.60	A
USGS	11221700	1970-06-02	3.20	A
USGS	11221700	1970-06-03	2.10	A
USGS	11221700	1970-06-04	1.20	A
USGS	11221700	1970-06-05	1.00	A
USGS	11221700	1970-06-06	0.80	A
USGS	11221700	1970-06-07	0.60	A
USGS	11221700	1970-06-08	0.80	A
USGS	11221700	1970-06-09	2.80	A
USGS	11221700	1970-06-10	5.10	A
USGS	11221700	1970-06-11	5.60	A
USGS	11221700	1970-06-12	5.10	A
USGS	11221700	1970-06-13	4.10	A
USGS	11221700	1970-06-14	3.60	A
USGS	11221700	1970-06-15	3.60	A
USGS	11221700	1970-06-16	3.20	A
USGS	11221700	1970-06-17	2.80	A
USGS	11221700	1970-06-18	2.40	A
USGS	11221700	1970-06-19	1.80	A
USGS	11221700	1970-06-20	1.80	A
USGS	11221700	1970-06-21	1.20	A
USGS	11221700	1970-06-22	1.00	A
USGS	11221700	1970-06-23	0.20	A
USGS	11221700	1970-06-24	0.10	A
USGS	11221700	1970-06-25	0.04	A
USGS	11221700	1970-06-26	0.00	A
USGS	11221700	1970-06-27	0.00	A
USGS	11221700	1970-06-28	0.00	A
USGS	11221700	1970-06-29	0.00	A
USGS	11221700	1970-06-30	0.00	A
USGS	11221700	1970-07-01	0.00	A
USGS	11221700	1970-07-02	0.00	A
USGS	11221700	1970-07-03	0.00	A
USGS	11221700	1970-07-04	0.00	A
USGS	11221700	1970-07-05	0.00	A
USGS	11221700	1970-07-06	0.00	A
USGS	11221700	1970-07-07	0.00	A
USGS	11221700	1970-07-08	0.00	A
USGS	11221700	1970-07-09	0.00	A
USGS	11221700	1970-07-10	0.00	A
USGS	11221700	1970-07-11	0.00	A
USGS	11221700	1970-07-12	0.00	A
USGS	11221700	1970-07-13	0.00	A
USGS	11221700	1970-07-14	0.00	A
USGS	11221700	1970-07-15	0.00	A
USGS	11221700	1970-07-16	0.00	A
USGS	11221700	1970-07-17	0.00	A
USGS	11221700	1970-07-18	0.00	A
USGS	11221700	1970-07-19	0.00	A
USGS	11221700	1970-07-20	0.00	A
USGS	11221700	1970-07-21	0.00	A
USGS	11221700	1970-07-22	0.00	A
USGS	11221700	1970-07-23	0.00	A
USGS	11221700	1970-07-24	0.00	A
USGS	11221700	1970-07-25	0.00	A
USGS	11221700	1970-07-26	0.00	A
USGS	11221700	1970-07-27	0.00	A
USGS	11221700	1970-07-28	0.00	A
USGS	11221700	1970-07-29	0.00	A
USGS	11221700	1970-07-30	0.00	A
USGS	11221700	1970-07-31	0.00	A
USGS	11221700	1970-08-01	0.00	A
USGS	11221700	1970-08-02	0.00	A
USGS	11221700	1970-08-03	0.00	A
USGS	11221700	1970-08-04	0.00	A
USGS	11221700	1970-08-05	0.00	A
USGS	11221700	1970-08-06	0.00	A
USGS	11221700	1970-08-07	0.00	A
USGS	11221700	1970-08-08	0.00	A
USGS	11221700	1970-08-09	0.00	A
USGS	11221700	1970-08-10	0.00	A
USGS	11221700	1970-08-11	0.00	A
USGS	11221700	1970-08-12	0.00	A
USGS	11221700	1970-08-13	0.00	A
USGS	11221700	1970-08-14	0.00	A
USGS	11221700	1970-08-15	0.00	A
USGS	11221700	1970-08-16	0.00	A
USGS	11221700	1970-08-17	0.00	A
USGS	11221700	1970-08-18	0.00	A
USGS	11221700	1970-08-19	0.00	A
USGS	11221700	1970-08-20	0.00	A
USGS	11221700	1970-08-21	0.00	A
USGS	11221700	1970-08-22	0.00	A
USGS	11221700	1970-08-23	0.00	A
USGS	11221700	1970-08-24	0.00	A
USGS	11221700	1970-08-25	0.00	A
USGS	11221700	1970-08-26	0.00	A
USGS	11221700	1970-08-27	0.00	A
USGS	11221700	1970-08-28	0.00	A
USGS	11221700	1970-08-29	0.00	A
USGS	11221700	1970-08-30	0.00	A
USGS	11221700	1970-08-31	0.00	A
USGS	11221700	1970-09-01	0.00	A
USGS	11221700	1970-09-02	0.00	A
USGS	11221700	1970-09-03	0.00	A
USGS	11221700	1970-09-04	0.00	A
USGS	11221700	1970-09-05	0.00	A
USGS	11221700	1970-09-06	0.00	A
USGS	11221700	1970-09-07	0.00	A
USGS	11221700	1970-09-08	0.00	A
USGS	11221700	1970-09-09	0.00	A
USGS	11221700	1970-09-10	0.00	A
USGS	11221700	1970-09-11	0.00	A
USGS	11221700	1970-09-12	0.00	A
USGS	11221700	1970-09-13	0.00	A
USGS	11221700	1970-09-14	0.00	A
USGS	11221700	1970-09-15	0.00	A
USGS	11221700	1970-09-16	0.00	A
USGS	11221700	1970-09-17	0.00	A
USGS	11221700	1970-09-18	0.00	A
USGS	11221700	1970-09-19	0.00	A
USGS	11221700	1970-09-20	0.00	A
USGS	11221700	1970-09-21	0.00	A
USGS	11221700	1970-09-22	0.00	A
USGS	11221700	1970-09-23	0.00	A
USGS	11221700	1970-09-24	0.00	A
USGS	11221700	1970-09-25	0.00	A
USGS	11221700	1970-09-26	0.00	A
USGS	11221700	1970-09-27	0.00	A
USGS	11221700	1970-09-28	0.00	A
USGS	11221700	1970-09-29	0.00	A
USGS	11221700	1970-09-30	0.00	A
USGS	11221700	1970-10-01	0.00	A
USGS	11221700	1970-10-02	0.00	A
USGS	11221700	1970-10-03	0.00	A
USGS	11221700	1970-10-04	0.00	A
USGS	11221700	1970-10-05	0.00	A
USGS	11221700	1970-10-06	0.00	A
USGS	11221700	1970-10-07	0.00	A
USGS	11221700	1970-10-08	0.00	A
USGS	11221700	1970-10-09	0.00	A
USGS	11221700	1970-10-10	0.00	A
USGS	11221700	1970-10-11	0.00	A
USGS	11221700	1970-10-12	0.00	A
USGS	11221700	1970-10-13	0.00	A
USGS	11221700	1970-10-14	0.00	A
USGS	11221700	1970-10-15	0.00	A
USGS	11221700	1970-10-16	0.00	A
USGS	11221700	1970-10-17	0.00	A
USGS	11221700	1970-10-18	0.00	A
USGS	11221700	1970-10-19	0.00	A
USGS	11221700	1970-10-20	0.00	A
USGS	11221700	1970-10-21	0.00	A
USGS	11221700	1970-10-22	0.00	A
USGS	11221700	1970-10-23	0.00	A
USGS	11221700	1970-10-24	0.00	A
USGS	11221700	1970-10-25	0.00	A
USGS	11221700	1970-10-26	0.00	A
USGS	11221700	1970-10-27	0.00	A
USGS	11221700	1970-10-28	0.00	A
USGS	11221700	1970-10-29	0.00	A
USGS	11221700	1970-10-30	0.00	A
USGS	11221700	1970-10-31	0.00	A
USGS	11221700	1970-11-01	0.00	A
USGS	11221700	1970-11-02	0.00	A
USGS	11221700	1970-11-03	0.00	A
USGS	11221700	1970-11-04	0.00	A
USGS	11221700	1970-11-05	0.00	A
USGS	11221700	1970-11-06	0.00	A
USGS	11221700	1970-11-07	0.00	A
USGS	11221700	1970-11-08	0.00	A
USGS	11221700	1970-11-09	0.00	A
USGS	11221700	1970-11-10	0.00	A
USGS	11221700	1970-11-11	0.00	A
USGS	11221700	1970-11-12	0.00	A
USGS	11221700	1970-11-13	0.00	A
USGS	11221700	1970-11-14	0.00	A
USGS	11221700	1970-11-15	0.00	A
USGS	11221700	1970-11-16	0.00	A
USGS	11221700	1970-11-17	0.00	A
USGS	11221700	1970-11-18	0.00	A
USGS	11221700	1970-11-19	0.00	A
USGS	11221700	1970-11-20	0.00	A
USGS	11221700	1970-11-21	0.00	A
USGS	11221700	1970-11-22	0.00	A
USGS	11221700	1970-11-23	0.00	A
USGS	11221700	1970-11-24	0.00	A
USGS	11221700	1970-11-25	0.00	A
USGS	11221700	1970-11-26	15.0	A
USGS	11221700	1970-11-27	11.0	A
USGS	11221700	1970-11-28	7.60	A
USGS	11221700	1970-11-29	43.0	A
USGS	11221700	1970-11-30	93.0	A
USGS	11221700	1970-12-01	28.0	A
USGS	11221700	1970-12-02	54.0	A
USGS	11221700	1970-12-03	62.0	A
USGS	11221700	1970-12-04	24.0	A
USGS	11221700	1970-12-05	15.0	A
USGS	11221700	1970-12-06	12.0	A
USGS	11221700	1970-12-07	11.0	A
USGS	11221700	1970-12-08	11.0	A
USGS	11221700	1970-12-09	90.0	A
USGS	11221700	1970-12-10	43.0	A
USGS	11221700	1970-12-11	24.0	A
USGS	11221700	1970-12-12	17.0	A
USGS	11221700	1970-12-13	14.0	A
USGS	11221700	1970-12-14	12.0	A
USGS	11221700	1970-12-15	11.0	A
USGS	11221700	1970-12-16	31.0	A
USGS	11221700	1970-12-17	99.0	A
USGS	11221700	1970-12-18	79.0	A
USGS	11221700	1970-12-19	54.0	A
USGS	11221700	1970-12-20	43.0	A
USGS	11221700	1970-12-21	182	A
USGS	11221700	1970-12-22	165	A
USGS	11221700	1970-12-23	77.0	A
USGS	11221700	1970-12-24	56.0	A
USGS	11221700	1970-12-25	46.0	A
USGS	11221700	1970-12-26	39.0	A
USGS	11221700	1970-12-27	43.0	A
USGS	11221700	1970-12-28	48.0	A
USGS	11221700	1970-12-29	38.0	A
USGS	11221700	1970-12-30	33.0	A
USGS	11221700	1970-12-31	30.0	A
USGS	11221700	1971-01-01	30.0	A
USGS	11221700	1971-01-02	30.0	A
USGS	11221700	1971-01-03	33.0	A
USGS	11221700	1971-01-04	26.0	A
USGS	11221700	1971-01-05	23.0	A
USGS	11221700	1971-01-06	23.0	A
USGS	11221700	1971-01-07	21.0	A
USGS	11221700	1971-01-08	19.0	A
USGS	11221700	1971-01-09	20.0	A
USGS	11221700	1971-01-10	19.0	A
USGS	11221700	1971-01-11	19.0	A
USGS	11221700	1971-01-12	50.0	A
USGS	11221700	1971-01-13	151	A
USGS	11221700	1971-01-14	111	A
USGS	11221700	1971-01-15	74.0	A
USGS	11221700	1971-01-16	60.0	A
USGS	11221700	1971-01-17	58.0	A
USGS	11221700	1971-01-18	68.0	A
USGS	11221700	1971-01-19	70.0	A
USGS	11221700	1971-01-20	66.0	A
USGS	11221700	1971-01-21	62.0	A
USGS	11221700	1971-01-22	54.0	A
USGS	11221700	1971-01-23	46.0	A
USGS	11221700	1971-01-24	41.0	A
USGS	11221700	1971-01-25	38.0	A
USGS	11221700	1971-01-26	35.0	A
USGS	11221700	1971-01-27	33.0	A
USGS	11221700	1971-01-28	30.0	A
USGS	11221700	1971-01-29	30.0	A
USGS	11221700	1971-01-30	28.0	A
USGS	11221700	1971-01-31	27.0	A
USGS	11221700	1971-02-01	27.0	A
USGS	11221700	1971-02-02	26.0	A
USGS	11221700	1971-02-03	24.0	A
USGS	11221700	1971-02-04	23.0	A
USGS	11221700	1971-02-05	23.0	A
USGS	11221700	1971-02-06	23.0	A
USGS	11221700	1971-02-07	21.0	A
USGS	11221700	1971-02-08	21.0	A
USGS	11221700	1971-02-09	20.0	A
USGS	11221700	1971-02-10	19.0	A
USGS	11221700	1971-02-11	19.0	A
USGS	11221700	1971-02-12	19.0	A
USGS	11221700	1971-02-13	19.0	A
USGS	11221700	1971-02-14	19.0	A
USGS	11221700	1971-02-15	19.0	A
USGS	11221700	1971-02-16	19.0	A
USGS	11221700	1971-02-17	24.0	A
USGS	11221700	1971-02-18	38.0	A
USGS	11221700	1971-02-19	31.0	A
USGS	11221700	1971-02-20	33.0	A
USGS	11221700	1971-02-21	26.0	A
USGS	11221700	1971-02-22	23.0	A
USGS	11221700	1971-02-23	21.0	A
USGS	11221700	1971-02-24	20.0	A
USGS	11221700	1971-02-25	20.0	A
USGS	11221700	1971-02-26	19.0	A
USGS	11221700	1971-02-27	17.0	A
USGS	11221700	1971-02-28	21.0	A
USGS	11221700	1971-03-01	23.0	A
USGS	11221700	1971-03-02	21.0	A
USGS	11221700	1971-03-03	19.0	A
USGS	11221700	1971-03-04	19.0	A
USGS	11221700	1971-03-05	19.0	A
USGS	11221700	1971-03-06	17.0	A
USGS	11221700	1971-03-07	17.0	A
USGS	11221700	1971-03-08	16.0	A
USGS	11221700	1971-03-09	16.0	A
USGS	11221700	1971-03-10	16.0	A
USGS	11221700	1971-03-11	16.0	A
USGS	11221700	1971-03-12	19.0	A
USGS	11221700	1971-03-13	68.0	A
USGS	11221700	1971-03-14	44.0	A
USGS	11221700	1971-03-15	33.0	A
USGS	11221700	1971-03-16	30.0	A
USGS	11221700	1971-03-17	27.0	A
USGS	11221700	1971-03-18	24.0	A
USGS	11221700	1971-03-19	23.0	A
USGS	11221700	1971-03-20	23.0	A
USGS	11221700	1971-03-21	23.0	A
USGS	11221700	1971-03-22	21.0	A
USGS	11221700	1971-03-23	20.0	A
USGS	11221700	1971-03-24	20.0	A
USGS	11221700	1971-03-25	19.0	A
USGS	11221700	1971-03-26	21.0	A
USGS	11221700	1971-03-27	24.0	A
USGS	11221700	1971-03-28	20.0	A
USGS	11221700	1971-03-29	17.0	A
USGS	11221700	1971-03-30	16.0	A
USGS	11221700	1971-03-31	16.0	A
USGS	11221700	1971-04-01	15.0	A
USGS	11221700	1971-04-02	14.0	A
USGS	11221700	1971-04-03	13.0	A
USGS	11221700	1971-04-04	13.0	A
USGS	11221700	1971-04-05	12.0	A
USGS	11221700	1971-04-06	11.0	A
USGS	11221700	1971-04-07	11.0	A
USGS	11221700	1971-04-08	11.0	A
USGS	11221700	1971-04-09	11.0	A
USGS	11221700	1971-04-10	10.0	A
USGS	11221700	1971-04-11	10.0	A
USGS	11221700	1971-04-12	9.40	A
USGS	11221700	1971-04-13	9.40	A
USGS	11221700	1971-04-14	10.0	A
USGS	11221700	1971-04-15	11.0	A
USGS	11221700	1971-04-16	10.0	A
USGS	11221700	1971-04-17	19.0	A
USGS	11221700	1971-04-18	30.0	A
USGS	11221700	1971-04-19	20.0	A
USGS	11221700	1971-04-20	16.0	A
USGS	11221700	1971-04-21	16.0	A
USGS	11221700	1971-04-22	15.0	A
USGS	11221700	1971-04-23	14.0	A
USGS	11221700	1971-04-24	13.0	A
USGS	11221700	1971-04-25	13.0	A
USGS	11221700	1971-04-26	12.0	A
USGS	11221700	1971-04-27	13.0	A
USGS	11221700	1971-04-28	12.0	A
USGS	11221700	1971-04-29	11.0	A
USGS	11221700	1971-04-30	11.0	A
USGS	11221700	1971-05-01	11.0	A
USGS	11221700	1971-05-02	11.0	A
USGS	11221700	1971-05-03	16.0	A
USGS	11221700	1971-05-04	17.0	A
USGS	11221700	1971-05-05	16.0	A
USGS	11221700	1971-05-06	15.0	A
USGS	11221700	1971-05-07	23.0	A
USGS	11221700	1971-05-08	33.0	A
USGS	11221700	1971-05-09	26.0	A
USGS	11221700	1971-05-10	21.0	A
USGS	11221700	1971-05-11	19.0	A
USGS	11221700	1971-05-12	15.0	A
USGS	11221700	1971-05-13	14.0	A
USGS	11221700	1971-05-14	13.0	A
USGS	11221700	1971-05-15	12.0	A
USGS	11221700	1971-05-16	11.0	A
USGS	11221700	1971-05-17	11.0	A
USGS	11221700	1971-05-18	10.0	A
USGS	11221700	1971-05-19	10.0	A
USGS	11221700	1971-05-20	10.0	A
USGS	11221700	1971-05-21	9.40	A
USGS	11221700	1971-05-22	9.40	A
USGS	11221700	1971-05-23	8.80	A
USGS	11221700	1971-05-24	8.20	A
USGS	11221700	1971-05-25	7.60	A
USGS	11221700	1971-05-26	7.10	A
USGS	11221700	1971-05-27	9.40	A
USGS	11221700	1971-05-28	16.0	A
USGS	11221700	1971-05-29	14.0	A
USGS	11221700	1971-05-30	11.0	A
USGS	11221700	1971-05-31	10.0	A
USGS	11221700	1971-06-01	9.40	A
USGS	11221700	1971-06-02	8.80	A
USGS	11221700	1971-06-03	8.20	A
USGS	11221700	1971-06-04	8.20	A
USGS	11221700	1971-06-05	7.60	A
USGS	11221700	1971-06-06	7.10	A
USGS	11221700	1971-06-07	6.60	A
USGS	11221700	1971-06-08	5.60	A
USGS	11221700	1971-06-09	5.60	A
USGS	11221700	1971-06-10	5.10	A
USGS	11221700	1971-06-11	5.60	A
USGS	11221700	1971-06-12	5.10	A
USGS	11221700	1971-06-13	4.60	A
USGS	11221700	1971-06-14	4.10	A
USGS	11221700	1971-06-15	3.20	A
USGS	11221700	1971-06-16	2.80	A
USGS	11221700	1971-06-17	2.40	A
USGS	11221700	1971-06-18	1.80	A
USGS	11221700	1971-06-19	1.50	A
USGS	11221700	1971-06-20	1.50	A
USGS	11221700	1971-06-21	1.20	A
USGS	11221700	1971-06-22	1.00	A
USGS	11221700	1971-06-23	0.80	A
USGS	11221700	1971-06-24	0.80	A
USGS	11221700	1971-06-25	0.80	A
USGS	11221700	1971-06-26	0.60	A
USGS	11221700	1971-06-27	0.60	A
USGS	11221700	1971-06-28	0.60	A
USGS	11221700	1971-06-29	0.40	A
USGS	11221700	1971-06-30	0.02	A
USGS	11221700	1971-07-01	0.00	A
USGS	11221700	1971-07-02	0.00	A
USGS	11221700	1971-07-03	0.00	A
USGS	11221700	1971-07-04	0.00	A
USGS	11221700	1971-07-05	0.00	A
USGS	11221700	1971-07-06	0.00	A
USGS	11221700	1971-07-07	0.00	A
USGS	11221700	1971-07-08	0.00	A
USGS	11221700	1971-07-09	0.00	A
USGS	11221700	1971-07-10	0.00	A
USGS	11221700	1971-07-11	0.00	A
USGS	11221700	1971-07-12	0.00	A
USGS	11221700	1971-07-13	0.00	A
USGS	11221700	1971-07-14	0.00	A
USGS	11221700	1971-07-15	0.00	A
USGS	11221700	1971-07-16	0.00	A
USGS	11221700	1971-07-17	0.00	A
USGS	11221700	1971-07-18	0.00	A
USGS	11221700	1971-07-19	0.00	A
USGS	11221700	1971-07-20	0.00	A
USGS	11221700	1971-07-21	0.00	A
USGS	11221700	1971-07-22	0.00	A
USGS	11221700	1971-07-23	0.00	A
USGS	11221700	1971-07-24	0.00	A
USGS	11221700	1971-07-25	0.00	A
USGS	11221700	1971-07-26	0.00	A
USGS	11221700	1971-07-27	0.00	A
USGS	11221700	1971-07-28	0.00	A
USGS	11221700	1971-07-29	0.00	A
USGS	11221700	1971-07-30	0.00	A
USGS	11221700	1971-07-31	0.00	A
USGS	11221700	1971-08-01	0.00	A
USGS	11221700	1971-08-02	0.00	A
USGS	11221700	1971-08-03	0.00	A
USGS	11221700	1971-08-04	0.00	A
USGS	11221700	1971-08-05	0.00	A
USGS	11221700	1971-08-06	0.00	A
USGS	11221700	1971-08-07	0.00	A
USGS	11221700	1971-08-08	0.00	A
USGS	11221700	1971-08-09	0.00	A
USGS	11221700	1971-08-10	0.00	A
USGS	11221700	1971-08-11	0.00	A
USGS	11221700	1971-08-12	0.00	A
USGS	11221700	1971-08-13	0.00	A
USGS	11221700	1971-08-14	0.00	A
USGS	11221700	1971-08-15	0.00	A
USGS	11221700	1971-08-16	0.00	A
USGS	11221700	1971-08-17	0.00	A
USGS	11221700	1971-08-18	0.00	A
USGS	11221700	1971-08-19	0.00	A
USGS	11221700	1971-08-20	0.00	A
USGS	11221700	1971-08-21	0.00	A
USGS	11221700	1971-08-22	0.00	A
USGS	11221700	1971-08-23	0.00	A
USGS	11221700	1971-08-24	0.00	A
USGS	11221700	1971-08-25	0.00	A
USGS	11221700	1971-08-26	0.00	A
USGS	11221700	1971-08-27	0.00	A
USGS	11221700	1971-08-28	0.00	A
USGS	11221700	1971-08-29	0.00	A
USGS	11221700	1971-08-30	0.00	A
USGS	11221700	1971-08-31	0.00	A
USGS	11221700	1971-09-01	0.00	A
USGS	11221700	1971-09-02	0.00	A
USGS	11221700	1971-09-03	0.00	A
USGS	11221700	1971-09-04	0.00	A
USGS	11221700	1971-09-05	0.00	A
USGS	11221700	1971-09-06	0.00	A
USGS	11221700	1971-09-07	0.00	A
USGS	11221700	1971-09-08	0.00	A
USGS	11221700	1971-09-09	0.00	A
USGS	11221700	1971-09-10	0.00	A
