# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-20 20:01:07 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11257500 FRESNO R NR KNOWLES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11257500
#            TS   parameter     statistic     Description
#          9457       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9457_00060_00003	9457_00060_00003_cd
USGS	11257500	1970-01-27	212	A
USGS	11257500	1970-01-28	199	A
USGS	11257500	1970-01-29	161	A
USGS	11257500	1970-01-30	146	A
USGS	11257500	1970-01-31	132	A
USGS	11257500	1970-02-01	127	A
USGS	11257500	1970-02-02	117	A
USGS	11257500	1970-02-03	112	A
USGS	11257500	1970-02-04	108	A
USGS	11257500	1970-02-05	97.0	A
USGS	11257500	1970-02-06	88.0	A
USGS	11257500	1970-02-07	91.0	A
USGS	11257500	1970-02-08	93.0	A
USGS	11257500	1970-02-09	111	A
USGS	11257500	1970-02-10	166	A
USGS	11257500	1970-02-11	215	A
USGS	11257500	1970-02-12	152	A
USGS	11257500	1970-02-13	136	A
USGS	11257500	1970-02-14	200	A
USGS	11257500	1970-02-15	143	A
USGS	11257500	1970-02-16	129	A
USGS	11257500	1970-02-17	264	A
USGS	11257500	1970-02-18	182	A
USGS	11257500	1970-02-19	155	A
USGS	11257500	1970-02-20	137	A
USGS	11257500	1970-02-21	126	A
USGS	11257500	1970-02-22	119	A
USGS	11257500	1970-02-23	115	A
USGS	11257500	1970-02-24	112	A
USGS	11257500	1970-02-25	106	A
USGS	11257500	1970-02-26	103	A
USGS	11257500	1970-02-27	102	A
USGS	11257500	1970-02-28	144	A
USGS	11257500	1970-03-01	602	A
USGS	11257500	1970-03-02	631	A
USGS	11257500	1970-03-03	300	A
USGS	11257500	1970-03-04	290	A
USGS	11257500	1970-03-05	372	A
USGS	11257500	1970-03-06	256	A
USGS	11257500	1970-03-07	225	A
USGS	11257500	1970-03-08	208	A
USGS	11257500	1970-03-09	197	A
USGS	11257500	1970-03-10	190	A
USGS	11257500	1970-03-11	172	A
USGS	11257500	1970-03-12	158	A
USGS	11257500	1970-03-13	155	A
USGS	11257500	1970-03-14	155	A
USGS	11257500	1970-03-15	154	A
USGS	11257500	1970-03-16	150	A
USGS	11257500	1970-03-17	148	A
USGS	11257500	1970-03-18	143	A
USGS	11257500	1970-03-19	132	A
USGS	11257500	1970-03-20	127	A
USGS	11257500	1970-03-21	125	A
USGS	11257500	1970-03-22	125	A
USGS	11257500	1970-03-23	123	A
USGS	11257500	1970-03-24	121	A
USGS	11257500	1970-03-25	122	A
USGS	11257500	1970-03-26	124	A
USGS	11257500	1970-03-27	121	A
USGS	11257500	1970-03-28	114	A
USGS	11257500	1970-03-29	114	A
USGS	11257500	1970-03-30	112	A
USGS	11257500	1970-03-31	105	A
USGS	11257500	1970-04-01	100	A
USGS	11257500	1970-04-02	100	A
USGS	11257500	1970-04-03	99.0	A
USGS	11257500	1970-04-04	98.0	A
USGS	11257500	1970-04-05	96.0	A
USGS	11257500	1970-04-06	95.0	A
USGS	11257500	1970-04-07	94.0	A
USGS	11257500	1970-04-08	93.0	A
USGS	11257500	1970-04-09	93.0	A
USGS	11257500	1970-04-10	101	A
USGS	11257500	1970-04-11	101	A
USGS	11257500	1970-04-12	100	A
USGS	11257500	1970-04-13	106	A
USGS	11257500	1970-04-14	125	A
USGS	11257500	1970-04-15	114	A
USGS	11257500	1970-04-16	111	A
USGS	11257500	1970-04-17	106	A
USGS	11257500	1970-04-18	106	A
USGS	11257500	1970-04-19	107	A
USGS	11257500	1970-04-20	102	A
USGS	11257500	1970-04-21	99.0	A
USGS	11257500	1970-04-22	108	A
USGS	11257500	1970-04-23	108	A
USGS	11257500	1970-04-24	104	A
USGS	11257500	1970-04-25	101	A
USGS	11257500	1970-04-26	101	A
USGS	11257500	1970-04-27	114	A
USGS	11257500	1970-04-28	105	A
USGS	11257500	1970-04-29	102	A
USGS	11257500	1970-04-30	101	A
USGS	11257500	1970-05-01	110	A
USGS	11257500	1970-05-02	109	A
USGS	11257500	1970-05-03	109	A
USGS	11257500	1970-05-04	107	A
USGS	11257500	1970-05-05	107	A
USGS	11257500	1970-05-06	107	A
USGS	11257500	1970-05-07	108	A
USGS	11257500	1970-05-08	112	A
USGS	11257500	1970-05-09	110	A
USGS	11257500	1970-05-10	109	A
USGS	11257500	1970-05-11	108	A
USGS	11257500	1970-05-12	107	A
USGS	11257500	1970-05-13	104	A
USGS	11257500	1970-05-14	104	A
USGS	11257500	1970-05-15	104	A
USGS	11257500	1970-05-16	105	A
USGS	11257500	1970-05-17	103	A
USGS	11257500	1970-05-18	100	A
USGS	11257500	1970-05-19	101	A
USGS	11257500	1970-05-20	100	A
USGS	11257500	1970-05-21	99.0	A
USGS	11257500	1970-05-22	97.0	A
USGS	11257500	1970-05-23	96.0	A
USGS	11257500	1970-05-24	94.0	A
USGS	11257500	1970-05-25	91.0	A
USGS	11257500	1970-05-26	90.0	A
USGS	11257500	1970-05-27	89.0	A
USGS	11257500	1970-05-28	88.0	A
USGS	11257500	1970-05-29	86.0	A
USGS	11257500	1970-05-30	85.0	A
USGS	11257500	1970-05-31	81.0	A
USGS	11257500	1970-06-01	79.0	A
USGS	11257500	1970-06-02	75.0	A
USGS	11257500	1970-06-03	70.0	A
USGS	11257500	1970-06-04	69.0	A
USGS	11257500	1970-06-05	65.0	A
USGS	11257500	1970-06-06	63.0	A
USGS	11257500	1970-06-07	60.0	A
USGS	11257500	1970-06-08	60.0	A
USGS	11257500	1970-06-09	103	A
USGS	11257500	1970-06-10	88.0	A
USGS	11257500	1970-06-11	73.0	A
USGS	11257500	1970-06-12	68.0	A
USGS	11257500	1970-06-13	70.0	A
USGS	11257500	1970-06-14	70.0	A
USGS	11257500	1970-06-15	73.0	A
USGS	11257500	1970-06-16	63.0	A
USGS	11257500	1970-06-17	58.0	A
USGS	11257500	1970-06-18	54.0	A
USGS	11257500	1970-06-19	51.0	A
USGS	11257500	1970-06-20	48.0	A
USGS	11257500	1970-06-21	45.0	A
USGS	11257500	1970-06-22	43.0	A
USGS	11257500	1970-06-23	40.0	A
USGS	11257500	1970-06-24	38.0	A
USGS	11257500	1970-06-25	36.0	A
USGS	11257500	1970-06-26	37.0	A
USGS	11257500	1970-06-27	40.0	A
USGS	11257500	1970-06-28	45.0	A
USGS	11257500	1970-06-29	38.0	A
USGS	11257500	1970-06-30	36.0	A
USGS	11257500	1970-07-01	33.0	A
USGS	11257500	1970-07-02	31.0	A
USGS	11257500	1970-07-03	30.0	A
USGS	11257500	1970-07-04	30.0	A
USGS	11257500	1970-07-05	29.0	A
USGS	11257500	1970-07-06	27.0	A
USGS	11257500	1970-07-07	25.0	A
USGS	11257500	1970-07-08	24.0	A
USGS	11257500	1970-07-09	22.0	A
USGS	11257500	1970-07-10	23.0	A
USGS	11257500	1970-07-11	22.0	A
USGS	11257500	1970-07-12	21.0	A
USGS	11257500	1970-07-13	21.0	A
USGS	11257500	1970-07-14	20.0	A
USGS	11257500	1970-07-15	18.0	A
USGS	11257500	1970-07-16	17.0	A
USGS	11257500	1970-07-17	17.0	A
USGS	11257500	1970-07-18	16.0	A
USGS	11257500	1970-07-19	9.00	A
USGS	11257500	1970-07-20	7.70	A
USGS	11257500	1970-07-21	6.30	A
USGS	11257500	1970-07-22	5.70	A
USGS	11257500	1970-07-23	5.80	A
USGS	11257500	1970-07-24	5.90	A
USGS	11257500	1970-07-25	6.20	A
USGS	11257500	1970-07-26	6.20	A
USGS	11257500	1970-07-27	5.90	A
USGS	11257500	1970-07-28	5.00	A
USGS	11257500	1970-07-29	4.70	A
USGS	11257500	1970-07-30	4.80	A
USGS	11257500	1970-07-31	4.40	A
USGS	11257500	1970-08-01	4.30	A
USGS	11257500	1970-08-02	4.40	A
USGS	11257500	1970-08-03	4.10	A
USGS	11257500	1970-08-04	3.80	A
USGS	11257500	1970-08-05	3.50	A
USGS	11257500	1970-08-06	3.70	A
USGS	11257500	1970-08-07	3.20	A
USGS	11257500	1970-08-08	2.10	A
USGS	11257500	1970-08-09	2.10	A
USGS	11257500	1970-08-10	2.40	A
USGS	11257500	1970-08-11	2.70	A
USGS	11257500	1970-08-12	2.00	A
USGS	11257500	1970-08-13	1.60	A
USGS	11257500	1970-08-14	1.60	A
USGS	11257500	1970-08-15	2.20	A
USGS	11257500	1970-08-16	1.60	A
USGS	11257500	1970-08-17	1.90	A
USGS	11257500	1970-08-18	2.00	A
USGS	11257500	1970-08-19	2.00	A
USGS	11257500	1970-08-20	2.50	A
USGS	11257500	1970-08-21	2.70	A
USGS	11257500	1970-08-22	2.90	A
USGS	11257500	1970-08-23	2.70	A
USGS	11257500	1970-08-24	2.60	A
USGS	11257500	1970-08-25	2.50	A
USGS	11257500	1970-08-26	2.30	A
USGS	11257500	1970-08-27	1.90	A
USGS	11257500	1970-08-28	2.50	A
USGS	11257500	1970-08-29	2.40	A
USGS	11257500	1970-08-30	2.30	A
USGS	11257500	1970-08-31	2.50	A
USGS	11257500	1970-09-01	2.50	A
USGS	11257500	1970-09-02	2.30	A
USGS	11257500	1970-09-03	2.20	A
USGS	11257500	1970-09-04	2.80	A
USGS	11257500	1970-09-05	2.50	A
USGS	11257500	1970-09-06	2.60	A
USGS	11257500	1970-09-07	2.80	A
USGS	11257500	1970-09-08	2.90	A
USGS	11257500	1970-09-09	2.70	A
USGS	11257500	1970-09-10	2.60	A
USGS	11257500	1970-09-11	2.60	A
USGS	11257500	1970-09-12	2.60	A
USGS	11257500	1970-09-13	2.50	A
USGS	11257500	1970-09-14	2.50	A
USGS	11257500	1970-09-15	2.70	A
USGS	11257500	1970-09-16	2.80	A
USGS	11257500	1970-09-17	3.20	A
USGS	11257500	1970-09-18	3.00	A
USGS	11257500	1970-09-19	2.80	A
USGS	11257500	1970-09-20	2.70	A
USGS	11257500	1970-09-21	2.70	A
USGS	11257500	1970-09-22	3.10	A
USGS	11257500	1970-09-23	3.00	A
USGS	11257500	1970-09-24	2.90	A
USGS	11257500	1970-09-25	3.20	A
USGS	11257500	1970-09-26	2.90	A
USGS	11257500	1970-09-27	2.80	A
USGS	11257500	1970-09-28	2.70	A
USGS	11257500	1970-09-29	2.70	A
USGS	11257500	1970-09-30	2.70	A
USGS	11257500	1970-10-01	2.70	A
USGS	11257500	1970-10-02	3.40	A
USGS	11257500	1970-10-03	3.50	A
USGS	11257500	1970-10-04	3.50	A
USGS	11257500	1970-10-05	3.60	A
USGS	11257500	1970-10-06	3.80	A
USGS	11257500	1970-10-07	4.00	A
USGS	11257500	1970-10-08	4.30	A
USGS	11257500	1970-10-09	4.50	A
USGS	11257500	1970-10-10	5.00	A
USGS	11257500	1970-10-11	5.00	A
USGS	11257500	1970-10-12	4.90	A
USGS	11257500	1970-10-13	4.70	A
USGS	11257500	1970-10-14	4.60	A
USGS	11257500	1970-10-15	4.70	A
USGS	11257500	1970-10-16	4.80	A
USGS	11257500	1970-10-17	4.80	A
USGS	11257500	1970-10-18	5.00	A
USGS	11257500	1970-10-19	5.40	A
USGS	11257500	1970-10-20	5.70	A
USGS	11257500	1970-10-21	7.20	A
USGS	11257500	1970-10-22	9.10	A
USGS	11257500	1970-10-23	8.90	A
USGS	11257500	1970-10-24	10.0	A
USGS	11257500	1970-10-25	11.0	A
USGS	11257500	1970-10-26	10.0	A
USGS	11257500	1970-10-27	9.60	A
USGS	11257500	1970-10-28	9.30	A
USGS	11257500	1970-10-29	10.0	A
USGS	11257500	1970-10-30	10.0	A
USGS	11257500	1970-10-31	8.90	A
USGS	11257500	1970-11-01	8.60	A
USGS	11257500	1970-11-02	9.80	A
USGS	11257500	1970-11-03	9.10	A
USGS	11257500	1970-11-04	9.10	A
USGS	11257500	1970-11-05	13.0	A
USGS	11257500	1970-11-06	41.0	A
USGS	11257500	1970-11-07	26.0	A
USGS	11257500	1970-11-08	22.0	A
USGS	11257500	1970-11-09	17.0	A
USGS	11257500	1970-11-10	14.0	A
USGS	11257500	1970-11-11	14.0	A
USGS	11257500	1970-11-12	15.0	A
USGS	11257500	1970-11-13	18.0	A
USGS	11257500	1970-11-14	15.0	A
USGS	11257500	1970-11-15	14.0	A
USGS	11257500	1970-11-16	12.0	A
USGS	11257500	1970-11-17	12.0	A
USGS	11257500	1970-11-18	12.0	A
USGS	11257500	1970-11-19	12.0	A
USGS	11257500	1970-11-20	12.0	A
USGS	11257500	1970-11-21	12.0	A
USGS	11257500	1970-11-22	12.0	A
USGS	11257500	1970-11-23	11.0	A
USGS	11257500	1970-11-24	12.0	A
USGS	11257500	1970-11-25	16.0	A
USGS	11257500	1970-11-26	137	A
USGS	11257500	1970-11-27	70.0	A
USGS	11257500	1970-11-28	41.0	A
USGS	11257500	1970-11-29	137	A
USGS	11257500	1970-11-30	148	A
USGS	11257500	1970-12-01	85.0	A
USGS	11257500	1970-12-02	268	A
USGS	11257500	1970-12-03	130	A
USGS	11257500	1970-12-04	74.0	A
USGS	11257500	1970-12-05	63.0	A
USGS	11257500	1970-12-06	53.0	A
USGS	11257500	1970-12-07	48.0	A
USGS	11257500	1970-12-08	63.0	A
USGS	11257500	1970-12-09	126	A
USGS	11257500	1970-12-10	85.0	A
USGS	11257500	1970-12-11	60.0	A
USGS	11257500	1970-12-12	50.0	A
USGS	11257500	1970-12-13	46.0	A
USGS	11257500	1970-12-14	42.0	A
USGS	11257500	1970-12-15	40.0	A
USGS	11257500	1970-12-16	76.0	A
USGS	11257500	1970-12-17	133	A
USGS	11257500	1970-12-18	88.0	A
USGS	11257500	1970-12-19	80.0	A
USGS	11257500	1970-12-20	74.0	A
USGS	11257500	1970-12-21	178	A
USGS	11257500	1970-12-22	149	A
USGS	11257500	1970-12-23	96.0	A
USGS	11257500	1970-12-24	72.0	A
USGS	11257500	1970-12-25	60.0	A
USGS	11257500	1970-12-26	60.0	A
USGS	11257500	1970-12-27	95.0	A
USGS	11257500	1970-12-28	121	A
USGS	11257500	1970-12-29	86.0	A
USGS	11257500	1970-12-30	75.0	A
USGS	11257500	1970-12-31	68.0	A
USGS	11257500	1971-01-01	67.0	A
USGS	11257500	1971-01-02	75.0	A
USGS	11257500	1971-01-03	59.0	A
USGS	11257500	1971-01-04	50.0	A
USGS	11257500	1971-01-05	49.0	A
USGS	11257500	1971-01-06	46.0	A
USGS	11257500	1971-01-07	45.0	A
USGS	11257500	1971-01-08	48.0	A
USGS	11257500	1971-01-09	47.0	A
USGS	11257500	1971-01-10	46.0	A
USGS	11257500	1971-01-11	47.0	A
USGS	11257500	1971-01-12	103	A
USGS	11257500	1971-01-13	134	A
USGS	11257500	1971-01-14	104	A
USGS	11257500	1971-01-15	96.0	A
USGS	11257500	1971-01-16	88.0	A
USGS	11257500	1971-01-17	98.0	A
USGS	11257500	1971-01-18	125	A
USGS	11257500	1971-01-19	133	A
USGS	11257500	1971-01-20	141	A
USGS	11257500	1971-01-21	130	A
USGS	11257500	1971-01-22	111	A
USGS	11257500	1971-01-23	98.0	A
USGS	11257500	1971-01-24	88.0	A
USGS	11257500	1971-01-25	82.0	A
USGS	11257500	1971-01-26	78.0	A
USGS	11257500	1971-01-27	80.0	A
USGS	11257500	1971-01-28	82.0	A
USGS	11257500	1971-01-29	84.0	A
USGS	11257500	1971-01-30	83.0	A
USGS	11257500	1971-01-31	85.0	A
USGS	11257500	1971-02-01	83.0	A
USGS	11257500	1971-02-02	80.0	A
USGS	11257500	1971-02-03	76.0	A
USGS	11257500	1971-02-04	71.0	A
USGS	11257500	1971-02-05	68.0	A
USGS	11257500	1971-02-06	67.0	A
USGS	11257500	1971-02-07	64.0	A
USGS	11257500	1971-02-08	63.0	A
USGS	11257500	1971-02-09	63.0	A
USGS	11257500	1971-02-10	63.0	A
USGS	11257500	1971-02-11	68.0	A
USGS	11257500	1971-02-12	77.0	A
USGS	11257500	1971-02-13	81.0	A
USGS	11257500	1971-02-14	84.0	A
USGS	11257500	1971-02-15	83.0	A
USGS	11257500	1971-02-16	86.0	A
USGS	11257500	1971-02-17	88.0	A
USGS	11257500	1971-02-18	92.0	A
USGS	11257500	1971-02-19	92.0	A
USGS	11257500	1971-02-20	81.0	A
USGS	11257500	1971-02-21	70.0	A
USGS	11257500	1971-02-22	66.0	A
USGS	11257500	1971-02-23	66.0	A
USGS	11257500	1971-02-24	61.0	A
USGS	11257500	1971-02-25	61.0	A
USGS	11257500	1971-02-26	57.0	A
USGS	11257500	1971-02-27	55.0	A
USGS	11257500	1971-02-28	59.0	A
USGS	11257500	1971-03-01	69.0	A
USGS	11257500	1971-03-02	66.0	A
USGS	11257500	1971-03-03	69.0	A
USGS	11257500	1971-03-04	69.0	A
USGS	11257500	1971-03-05	63.0	A
USGS	11257500	1971-03-06	58.0	A
USGS	11257500	1971-03-07	58.0	A
USGS	11257500	1971-03-08	58.0	A
USGS	11257500	1971-03-09	60.0	A
USGS	11257500	1971-03-10	60.0	A
USGS	11257500	1971-03-11	62.0	A
USGS	11257500	1971-03-12	70.0	A
USGS	11257500	1971-03-13	168	A
USGS	11257500	1971-03-14	104	A
USGS	11257500	1971-03-15	85.0	A
USGS	11257500	1971-03-16	79.0	A
USGS	11257500	1971-03-17	75.0	A
USGS	11257500	1971-03-18	75.0	A
USGS	11257500	1971-03-19	77.0	A
USGS	11257500	1971-03-20	79.0	A
USGS	11257500	1971-03-21	83.0	A
USGS	11257500	1971-03-22	86.0	A
USGS	11257500	1971-03-23	95.0	A
USGS	11257500	1971-03-24	93.0	A
USGS	11257500	1971-03-25	100	A
USGS	11257500	1971-03-26	151	A
USGS	11257500	1971-03-27	259	A
USGS	11257500	1971-03-28	167	A
USGS	11257500	1971-03-29	149	A
USGS	11257500	1971-03-30	142	A
USGS	11257500	1971-03-31	138	A
USGS	11257500	1971-04-01	133	A
USGS	11257500	1971-04-02	129	A
USGS	11257500	1971-04-03	127	A
USGS	11257500	1971-04-04	126	A
USGS	11257500	1971-04-05	126	A
USGS	11257500	1971-04-06	124	A
USGS	11257500	1971-04-07	129	A
USGS	11257500	1971-04-08	126	A
USGS	11257500	1971-04-09	122	A
USGS	11257500	1971-04-10	120	A
USGS	11257500	1971-04-11	122	A
USGS	11257500	1971-04-12	122	A
USGS	11257500	1971-04-13	123	A
USGS	11257500	1971-04-14	121	A
USGS	11257500	1971-04-15	127	A
USGS	11257500	1971-04-16	133	A
USGS	11257500	1971-04-17	149	A
USGS	11257500	1971-04-18	148	A
USGS	11257500	1971-04-19	134	A
USGS	11257500	1971-04-20	129	A
USGS	11257500	1971-04-21	108	A
USGS	11257500	1971-04-22	95.0	A
USGS	11257500	1971-04-23	89.0	A
USGS	11257500	1971-04-24	86.0	A
USGS	11257500	1971-04-25	86.0	A
USGS	11257500	1971-04-26	84.0	A
USGS	11257500	1971-04-27	81.0	A
USGS	11257500	1971-04-28	81.0	A
USGS	11257500	1971-04-29	80.0	A
USGS	11257500	1971-04-30	89.0	A
USGS	11257500	1971-05-01	112	A
USGS	11257500	1971-05-02	116	A
USGS	11257500	1971-05-03	138	A
USGS	11257500	1971-05-04	130	A
USGS	11257500	1971-05-05	122	A
USGS	11257500	1971-05-06	126	A
USGS	11257500	1971-05-07	145	A
USGS	11257500	1971-05-08	145	A
USGS	11257500	1971-05-09	126	A
USGS	11257500	1971-05-10	118	A
USGS	11257500	1971-05-11	118	A
USGS	11257500	1971-05-12	122	A
USGS	11257500	1971-05-13	116	A
USGS	11257500	1971-05-14	117	A
USGS	11257500	1971-05-15	116	A
USGS	11257500	1971-05-16	112	A
USGS	11257500	1971-05-17	108	A
USGS	11257500	1971-05-18	108	A
USGS	11257500	1971-05-19	107	A
USGS	11257500	1971-05-20	107	A
USGS	11257500	1971-05-21	109	A
USGS	11257500	1971-05-22	105	A
USGS	11257500	1971-05-23	102	A
USGS	11257500	1971-05-24	99.0	A
USGS	11257500	1971-05-25	103	A
USGS	11257500	1971-05-26	103	A
USGS	11257500	1971-05-27	114	A
USGS	11257500	1971-05-28	130	A
USGS	11257500	1971-05-29	121	A
USGS	11257500	1971-05-30	114	A
USGS	11257500	1971-05-31	113	A
USGS	11257500	1971-06-01	110	A
USGS	11257500	1971-06-02	108	A
USGS	11257500	1971-06-03	107	A
USGS	11257500	1971-06-04	106	A
USGS	11257500	1971-06-05	102	A
USGS	11257500	1971-06-06	101	A
USGS	11257500	1971-06-07	101	A
USGS	11257500	1971-06-08	103	A
USGS	11257500	1971-06-09	99.0	A
USGS	11257500	1971-06-10	104	A
USGS	11257500	1971-06-11	104	A
USGS	11257500	1971-06-12	101	A
USGS	11257500	1971-06-13	102	A
USGS	11257500	1971-06-14	98.0	A
USGS	11257500	1971-06-15	96.0	A
USGS	11257500	1971-06-16	95.0	A
USGS	11257500	1971-06-17	94.0	A
USGS	11257500	1971-06-18	88.0	A
USGS	11257500	1971-06-19	85.0	A
USGS	11257500	1971-06-20	84.0	A
USGS	11257500	1971-06-21	80.0	A
USGS	11257500	1971-06-22	76.0	A
USGS	11257500	1971-06-23	69.0	A
USGS	11257500	1971-06-24	63.0	A
USGS	11257500	1971-06-25	55.0	A
USGS	11257500	1971-06-26	53.0	A
USGS	11257500	1971-06-27	48.0	A
USGS	11257500	1971-06-28	40.0	A
USGS	11257500	1971-06-29	35.0	A
USGS	11257500	1971-06-30	32.0	A
USGS	11257500	1971-07-01	30.0	A
USGS	11257500	1971-07-02	29.0	A
USGS	11257500	1971-07-03	28.0	A
USGS	11257500	1971-07-04	26.0	A
USGS	11257500	1971-07-05	25.0	A
USGS	11257500	1971-07-06	23.0	A
USGS	11257500	1971-07-07	22.0	A
USGS	11257500	1971-07-08	21.0	A
USGS	11257500	1971-07-09	19.0	A
USGS	11257500	1971-07-10	21.0	A
USGS	11257500	1971-07-11	21.0	A
USGS	11257500	1971-07-12	20.0	A
USGS	11257500	1971-07-13	19.0	A
USGS	11257500	1971-07-14	18.0	A
USGS	11257500	1971-07-15	17.0	A
USGS	11257500	1971-07-16	13.0	A
USGS	11257500	1971-07-17	12.0	A
USGS	11257500	1971-07-18	15.0	A
USGS	11257500	1971-07-19	15.0	A
USGS	11257500	1971-07-20	15.0	A
USGS	11257500	1971-07-21	14.0	A
USGS	11257500	1971-07-22	12.0	A
USGS	11257500	1971-07-23	12.0	A
USGS	11257500	1971-07-24	11.0	A
USGS	11257500	1971-07-25	12.0	A
USGS	11257500	1971-07-26	13.0	A
USGS	11257500	1971-07-27	12.0	A
USGS	11257500	1971-07-28	11.0	A
USGS	11257500	1971-07-29	11.0	A
USGS	11257500	1971-07-30	10.0	A
USGS	11257500	1971-07-31	9.80	A
USGS	11257500	1971-08-01	9.20	A
USGS	11257500	1971-08-02	5.90	A
USGS	11257500	1971-08-03	3.50	A
USGS	11257500	1971-08-04	3.10	A
USGS	11257500	1971-08-05	2.90	A
USGS	11257500	1971-08-06	2.70	A
USGS	11257500	1971-08-07	2.70	A
USGS	11257500	1971-08-08	2.70	A
USGS	11257500	1971-08-09	2.70	A
USGS	11257500	1971-08-10	2.60	A
USGS	11257500	1971-08-11	2.10	A
USGS	11257500	1971-08-12	1.70	A
USGS	11257500	1971-08-13	1.50	A
USGS	11257500	1971-08-14	0.67	A
USGS	11257500	1971-08-15	1.30	A
USGS	11257500	1971-08-16	1.50	A
USGS	11257500	1971-08-17	1.30	A
USGS	11257500	1971-08-18	1.80	A
USGS	11257500	1971-08-19	2.10	A
USGS	11257500	1971-08-20	2.00	A
USGS	11257500	1971-08-21	0.98	A
USGS	11257500	1971-08-22	0.81	A
USGS	11257500	1971-08-23	0.72	A
USGS	11257500	1971-08-24	0.60	A
USGS	11257500	1971-08-25	4.80	A
USGS	11257500	1971-08-26	6.10	A
USGS	11257500	1971-08-27	1.10	A
USGS	11257500	1971-08-28	1.40	A
USGS	11257500	1971-08-29	3.20	A
USGS	11257500	1971-08-30	1.90	A
USGS	11257500	1971-08-31	0.96	A
USGS	11257500	1971-09-01	1.40	A
USGS	11257500	1971-09-02	2.30	A
USGS	11257500	1971-09-03	2.30	A
USGS	11257500	1971-09-04	2.40	A
USGS	11257500	1971-09-05	2.30	A
USGS	11257500	1971-09-06	2.20	A
USGS	11257500	1971-09-07	2.20	A
USGS	11257500	1971-09-08	1.70	A
USGS	11257500	1971-09-09	1.80	A
USGS	11257500	1971-09-10	1.60	A
USGS	11257500	1971-09-11	2.00	A
USGS	11257500	1971-09-12	1.30	A
USGS	11257500	1971-09-13	1.50	A
USGS	11257500	1971-09-14	1.50	A
USGS	11257500	1971-09-15	2.20	A
USGS	11257500	1971-09-16	1.60	A
USGS	11257500	1971-09-17	1.20	A
USGS	11257500	1971-09-18	1.10	A
USGS	11257500	1971-09-19	1.30	A
USGS	11257500	1971-09-20	1.30	A
USGS	11257500	1971-09-21	1.10	A
USGS	11257500	1971-09-22	1.30	A
USGS	11257500	1971-09-23	0.96	A
USGS	11257500	1971-09-24	0.80	A
USGS	11257500	1971-09-25	1.10	A
USGS	11257500	1971-09-26	0.81	A
USGS	11257500	1971-09-27	1.20	A
USGS	11257500	1971-09-28	1.60	A
