# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-20 19:57:12 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11376000 COTTONWOOD C NR COTTONWOOD CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11376000
#            TS   parameter     statistic     Description
#         10221       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	10221_00060_00003	10221_00060_00003_cd
USGS	11376000	1970-02-21	1900	A
USGS	11376000	1970-02-22	1760	A
USGS	11376000	1970-02-23	1610	A
USGS	11376000	1970-02-24	1540	A
USGS	11376000	1970-02-25	1460	A
USGS	11376000	1970-02-26	1380	A
USGS	11376000	1970-02-27	1310	A
USGS	11376000	1970-02-28	1310	A
USGS	11376000	1970-03-01	2500	A
USGS	11376000	1970-03-02	1550	A
USGS	11376000	1970-03-03	1370	A
USGS	11376000	1970-03-04	3760	A
USGS	11376000	1970-03-05	3820	A
USGS	11376000	1970-03-06	2320	A
USGS	11376000	1970-03-07	2390	A
USGS	11376000	1970-03-08	3700	A
USGS	11376000	1970-03-09	2940	A
USGS	11376000	1970-03-10	2900	A
USGS	11376000	1970-03-11	2460	A
USGS	11376000	1970-03-12	2260	A
USGS	11376000	1970-03-13	2070	A
USGS	11376000	1970-03-14	1970	A
USGS	11376000	1970-03-15	1870	A
USGS	11376000	1970-03-16	1740	A
USGS	11376000	1970-03-17	1600	A
USGS	11376000	1970-03-18	1520	A
USGS	11376000	1970-03-19	1430	A
USGS	11376000	1970-03-20	1360	A
USGS	11376000	1970-03-21	1280	A
USGS	11376000	1970-03-22	1210	A
USGS	11376000	1970-03-23	1150	A
USGS	11376000	1970-03-24	1090	A
USGS	11376000	1970-03-25	1040	A
USGS	11376000	1970-03-26	1000	A
USGS	11376000	1970-03-27	958	A
USGS	11376000	1970-03-28	919	A
USGS	11376000	1970-03-29	893	A
USGS	11376000	1970-03-30	855	A
USGS	11376000	1970-03-31	830	A
USGS	11376000	1970-04-01	805	A
USGS	11376000	1970-04-02	792	A
USGS	11376000	1970-04-03	755	A
USGS	11376000	1970-04-04	730	A
USGS	11376000	1970-04-05	680	A
USGS	11376000	1970-04-06	668	A
USGS	11376000	1970-04-07	618	A
USGS	11376000	1970-04-08	618	A
USGS	11376000	1970-04-09	582	A
USGS	11376000	1970-04-10	570	A
USGS	11376000	1970-04-11	558	A
USGS	11376000	1970-04-12	570	A
USGS	11376000	1970-04-13	606	A
USGS	11376000	1970-04-14	655	A
USGS	11376000	1970-04-15	606	A
USGS	11376000	1970-04-16	594	A
USGS	11376000	1970-04-17	570	A
USGS	11376000	1970-04-18	546	A
USGS	11376000	1970-04-19	534	A
USGS	11376000	1970-04-20	510	A
USGS	11376000	1970-04-21	510	A
USGS	11376000	1970-04-22	499	A
USGS	11376000	1970-04-23	478	A
USGS	11376000	1970-04-24	468	A
USGS	11376000	1970-04-25	468	A
USGS	11376000	1970-04-26	478	A
USGS	11376000	1970-04-27	478	A
USGS	11376000	1970-04-28	446	A
USGS	11376000	1970-04-29	386	A
USGS	11376000	1970-04-30	368	A
USGS	11376000	1970-05-01	360	A
USGS	11376000	1970-05-02	360	A
USGS	11376000	1970-05-03	351	A
USGS	11376000	1970-05-04	351	A
USGS	11376000	1970-05-05	351	A
USGS	11376000	1970-05-06	360	A
USGS	11376000	1970-05-07	386	A
USGS	11376000	1970-05-08	425	A
USGS	11376000	1970-05-09	446	A
USGS	11376000	1970-05-10	415	A
USGS	11376000	1970-05-11	404	A
USGS	11376000	1970-05-12	395	A
USGS	11376000	1970-05-13	377	A
USGS	11376000	1970-05-14	351	A
USGS	11376000	1970-05-15	324	A
USGS	11376000	1970-05-16	315	A
USGS	11376000	1970-05-17	324	A
USGS	11376000	1970-05-18	342	A
USGS	11376000	1970-05-19	368	A
USGS	11376000	1970-05-20	360	A
USGS	11376000	1970-05-21	342	A
USGS	11376000	1970-05-22	324	A
USGS	11376000	1970-05-23	308	A
USGS	11376000	1970-05-24	308	A
USGS	11376000	1970-05-25	286	A
USGS	11376000	1970-05-26	286	A
USGS	11376000	1970-05-27	293	A
USGS	11376000	1970-05-28	293	A
USGS	11376000	1970-05-29	293	A
USGS	11376000	1970-05-30	265	A
USGS	11376000	1970-05-31	257	A
USGS	11376000	1970-06-01	250	A
USGS	11376000	1970-06-02	237	A
USGS	11376000	1970-06-03	207	A
USGS	11376000	1970-06-04	195	A
USGS	11376000	1970-06-05	178	A
USGS	11376000	1970-06-06	173	A
USGS	11376000	1970-06-07	178	A
USGS	11376000	1970-06-08	173	A
USGS	11376000	1970-06-09	219	A
USGS	11376000	1970-06-10	272	A
USGS	11376000	1970-06-11	243	A
USGS	11376000	1970-06-12	219	A
USGS	11376000	1970-06-13	213	A
USGS	11376000	1970-06-14	213	A
USGS	11376000	1970-06-15	225	A
USGS	11376000	1970-06-16	213	A
USGS	11376000	1970-06-17	189	A
USGS	11376000	1970-06-18	178	A
USGS	11376000	1970-06-19	183	A
USGS	11376000	1970-06-20	173	A
USGS	11376000	1970-06-21	173	A
USGS	11376000	1970-06-22	168	A
USGS	11376000	1970-06-23	173	A
USGS	11376000	1970-06-24	168	A
USGS	11376000	1970-06-25	168	A
USGS	11376000	1970-06-26	168	A
USGS	11376000	1970-06-27	153	A
USGS	11376000	1970-06-28	153	A
USGS	11376000	1970-06-29	163	A
USGS	11376000	1970-06-30	168	A
USGS	11376000	1970-07-01	143	A
USGS	11376000	1970-07-02	133	A
USGS	11376000	1970-07-03	125	A
USGS	11376000	1970-07-04	125	A
USGS	11376000	1970-07-05	121	A
USGS	11376000	1970-07-06	117	A
USGS	11376000	1970-07-07	109	A
USGS	11376000	1970-07-08	105	A
USGS	11376000	1970-07-09	93.0	A
USGS	11376000	1970-07-10	84.0	A
USGS	11376000	1970-07-11	78.0	A
USGS	11376000	1970-07-12	72.0	A
USGS	11376000	1970-07-13	69.0	A
USGS	11376000	1970-07-14	66.0	A
USGS	11376000	1970-07-15	66.0	A
USGS	11376000	1970-07-16	61.0	A
USGS	11376000	1970-07-17	61.0	A
USGS	11376000	1970-07-18	63.0	A
USGS	11376000	1970-07-19	66.0	A
USGS	11376000	1970-07-20	69.0	A
USGS	11376000	1970-07-21	63.0	A
USGS	11376000	1970-07-22	61.0	A
USGS	11376000	1970-07-23	54.0	A
USGS	11376000	1970-07-24	54.0	A
USGS	11376000	1970-07-25	50.0	A
USGS	11376000	1970-07-26	46.0	A
USGS	11376000	1970-07-27	44.0	A
USGS	11376000	1970-07-28	46.0	A
USGS	11376000	1970-07-29	48.0	A
USGS	11376000	1970-07-30	46.0	A
USGS	11376000	1970-07-31	50.0	A
USGS	11376000	1970-08-01	59.0	A
USGS	11376000	1970-08-02	57.0	A
USGS	11376000	1970-08-03	57.0	A
USGS	11376000	1970-08-04	55.0	A
USGS	11376000	1970-08-05	57.0	A
USGS	11376000	1970-08-06	52.0	A
USGS	11376000	1970-08-07	50.0	A
USGS	11376000	1970-08-08	50.0	A
USGS	11376000	1970-08-09	50.0	A
USGS	11376000	1970-08-10	54.0	A
USGS	11376000	1970-08-11	52.0	A
USGS	11376000	1970-08-12	52.0	A
USGS	11376000	1970-08-13	57.0	A
USGS	11376000	1970-08-14	61.0	A
USGS	11376000	1970-08-15	57.0	A
USGS	11376000	1970-08-16	55.0	A
USGS	11376000	1970-08-17	57.0	A
USGS	11376000	1970-08-18	54.0	A
USGS	11376000	1970-08-19	50.0	A
USGS	11376000	1970-08-20	48.0	A
USGS	11376000	1970-08-21	48.0	A
USGS	11376000	1970-08-22	50.0	A
USGS	11376000	1970-08-23	55.0	A
USGS	11376000	1970-08-24	54.0	A
USGS	11376000	1970-08-25	57.0	A
USGS	11376000	1970-08-26	61.0	A
USGS	11376000	1970-08-27	61.0	A
USGS	11376000	1970-08-28	55.0	A
USGS	11376000	1970-08-29	59.0	A
USGS	11376000	1970-08-30	54.0	A
USGS	11376000	1970-08-31	59.0	A
USGS	11376000	1970-09-01	54.0	A
USGS	11376000	1970-09-02	52.0	A
USGS	11376000	1970-09-03	55.0	A
USGS	11376000	1970-09-04	55.0	A
USGS	11376000	1970-09-05	55.0	A
USGS	11376000	1970-09-06	59.0	A
USGS	11376000	1970-09-07	66.0	A
USGS	11376000	1970-09-08	59.0	A
USGS	11376000	1970-09-09	57.0	A
USGS	11376000	1970-09-10	57.0	A
USGS	11376000	1970-09-11	61.0	A
USGS	11376000	1970-09-12	63.0	A
USGS	11376000	1970-09-13	66.0	A
USGS	11376000	1970-09-14	61.0	A
USGS	11376000	1970-09-15	61.0	A
USGS	11376000	1970-09-16	75.0	A
USGS	11376000	1970-09-17	69.0	A
USGS	11376000	1970-09-18	78.0	A
USGS	11376000	1970-09-19	63.0	A
USGS	11376000	1970-09-20	63.0	A
USGS	11376000	1970-09-21	61.0	A
USGS	11376000	1970-09-22	59.0	A
USGS	11376000	1970-09-23	59.0	A
USGS	11376000	1970-09-24	75.0	A
USGS	11376000	1970-09-25	78.0	A
USGS	11376000	1970-09-26	72.0	A
USGS	11376000	1970-09-27	78.0	A
USGS	11376000	1970-09-28	84.0	A
USGS	11376000	1970-09-29	75.0	A
USGS	11376000	1970-09-30	72.0	A
USGS	11376000	1970-10-01	81.0	A
USGS	11376000	1970-10-02	81.0	A
USGS	11376000	1970-10-03	69.0	A
USGS	11376000	1970-10-04	69.0	A
USGS	11376000	1970-10-05	81.0	A
USGS	11376000	1970-10-06	97.0	A
USGS	11376000	1970-10-07	117	A
USGS	11376000	1970-10-08	117	A
USGS	11376000	1970-10-09	87.0	A
USGS	11376000	1970-10-10	129	A
USGS	11376000	1970-10-11	125	A
USGS	11376000	1970-10-12	129	A
USGS	11376000	1970-10-13	87.0	A
USGS	11376000	1970-10-14	84.0	A
USGS	11376000	1970-10-15	78.0	A
USGS	11376000	1970-10-16	81.0	A
USGS	11376000	1970-10-17	75.0	A
USGS	11376000	1970-10-18	87.0	A
USGS	11376000	1970-10-19	93.0	A
USGS	11376000	1970-10-20	133	A
USGS	11376000	1970-10-21	158	A
USGS	11376000	1970-10-22	168	A
USGS	11376000	1970-10-23	168	A
USGS	11376000	1970-10-24	148	A
USGS	11376000	1970-10-25	125	A
USGS	11376000	1970-10-26	101	A
USGS	11376000	1970-10-27	81.0	A
USGS	11376000	1970-10-28	78.0	A
USGS	11376000	1970-10-29	75.0	A
USGS	11376000	1970-10-30	72.0	A
USGS	11376000	1970-10-31	69.0	A
USGS	11376000	1970-11-01	69.0	A
USGS	11376000	1970-11-02	69.0	A
USGS	11376000	1970-11-03	72.0	A
USGS	11376000	1970-11-04	133	A
USGS	11376000	1970-11-05	163	A
USGS	11376000	1970-11-06	324	A
USGS	11376000	1970-11-07	333	A
USGS	11376000	1970-11-08	237	A
USGS	11376000	1970-11-09	478	A
USGS	11376000	1970-11-10	830	A
USGS	11376000	1970-11-11	489	A
USGS	11376000	1970-11-12	546	A
USGS	11376000	1970-11-13	558	A
USGS	11376000	1970-11-14	386	A
USGS	11376000	1970-11-15	308	A
USGS	11376000	1970-11-16	272	A
USGS	11376000	1970-11-17	237	A
USGS	11376000	1970-11-18	207	A
USGS	11376000	1970-11-19	189	A
USGS	11376000	1970-11-20	178	A
USGS	11376000	1970-11-21	163	A
USGS	11376000	1970-11-22	153	A
USGS	11376000	1970-11-23	189	A
USGS	11376000	1970-11-24	265	A
USGS	11376000	1970-11-25	971	A
USGS	11376000	1970-11-26	1140	A
USGS	11376000	1970-11-27	1440	A
USGS	11376000	1970-11-28	6740	A
USGS	11376000	1970-11-29	6880	A
USGS	11376000	1970-11-30	4610	A
USGS	11376000	1970-12-01	3120	A
USGS	11376000	1970-12-02	2740	A
USGS	11376000	1970-12-03	4630	A
USGS	11376000	1970-12-04	10100	A
USGS	11376000	1970-12-05	3550	A
USGS	11376000	1970-12-06	2810	A
USGS	11376000	1970-12-07	3710	A
USGS	11376000	1970-12-08	5560	A
USGS	11376000	1970-12-09	3800	A
USGS	11376000	1970-12-10	2710	A
USGS	11376000	1970-12-11	2120	A
USGS	11376000	1970-12-12	1800	A
USGS	11376000	1970-12-13	1640	A
USGS	11376000	1970-12-14	1500	A
USGS	11376000	1970-12-15	1480	A
USGS	11376000	1970-12-16	3280	A
USGS	11376000	1970-12-17	2480	A
USGS	11376000	1970-12-18	2720	A
USGS	11376000	1970-12-19	2260	A
USGS	11376000	1970-12-20	2160	A
USGS	11376000	1970-12-21	3010	A
USGS	11376000	1970-12-22	1980	A
USGS	11376000	1970-12-23	1640	A
USGS	11376000	1970-12-24	1480	A
USGS	11376000	1970-12-25	1320	A
USGS	11376000	1970-12-26	1240	A
USGS	11376000	1970-12-27	1150	A
USGS	11376000	1970-12-28	1150	A
USGS	11376000	1970-12-29	2320	A
USGS	11376000	1970-12-30	1710	A
USGS	11376000	1970-12-31	1490	A
USGS	11376000	1971-01-01	1380	A
USGS	11376000	1971-01-02	1440	A
USGS	11376000	1971-01-03	1250	A
USGS	11376000	1971-01-04	1130	A
USGS	11376000	1971-01-05	1050	A
USGS	11376000	1971-01-06	971	A
USGS	11376000	1971-01-07	906	A
USGS	11376000	1971-01-08	868	A
USGS	11376000	1971-01-09	855	A
USGS	11376000	1971-01-10	958	A
USGS	11376000	1971-01-11	1320	A
USGS	11376000	1971-01-12	1250	A
USGS	11376000	1971-01-13	1130	A
USGS	11376000	1971-01-14	1050	A
USGS	11376000	1971-01-15	1710	A
USGS	11376000	1971-01-16	16800	A
USGS	11376000	1971-01-17	15600	A
USGS	11376000	1971-01-18	10600	A
USGS	11376000	1971-01-19	7880	A
USGS	11376000	1971-01-20	5540	A
USGS	11376000	1971-01-21	4200	A
USGS	11376000	1971-01-22	3410	A
USGS	11376000	1971-01-23	2880	A
USGS	11376000	1971-01-24	2460	A
USGS	11376000	1971-01-25	2150	A
USGS	11376000	1971-01-26	1950	A
USGS	11376000	1971-01-27	1850	A
USGS	11376000	1971-01-28	1780	A
USGS	11376000	1971-01-29	1720	A
USGS	11376000	1971-01-30	1690	A
USGS	11376000	1971-01-31	1700	A
USGS	11376000	1971-02-01	1720	A
USGS	11376000	1971-02-02	1700	A
USGS	11376000	1971-02-03	1590	A
USGS	11376000	1971-02-04	1460	A
USGS	11376000	1971-02-05	1350	A
USGS	11376000	1971-02-06	1280	A
USGS	11376000	1971-02-07	1230	A
USGS	11376000	1971-02-08	1160	A
USGS	11376000	1971-02-09	1100	A
USGS	11376000	1971-02-10	1060	A
USGS	11376000	1971-02-11	1120	A
USGS	11376000	1971-02-12	1220	A
USGS	11376000	1971-02-13	1290	A
USGS	11376000	1971-02-14	1280	A
USGS	11376000	1971-02-15	1230	A
USGS	11376000	1971-02-16	1160	A
USGS	11376000	1971-02-17	1080	A
USGS	11376000	1971-02-18	1000	A
USGS	11376000	1971-02-19	948	A
USGS	11376000	1971-02-20	878	A
USGS	11376000	1971-02-21	834	A
USGS	11376000	1971-02-22	801	A
USGS	11376000	1971-02-23	760	A
USGS	11376000	1971-02-24	720	A
USGS	11376000	1971-02-25	690	A
USGS	11376000	1971-02-26	663	A
USGS	11376000	1971-02-27	645	A
USGS	11376000	1971-02-28	636	A
USGS	11376000	1971-03-01	600	A
USGS	11376000	1971-03-02	568	A
USGS	11376000	1971-03-03	552	A
USGS	11376000	1971-03-04	552	A
USGS	11376000	1971-03-05	536	A
USGS	11376000	1971-03-06	512	A
USGS	11376000	1971-03-07	505	A
USGS	11376000	1971-03-08	490	A
USGS	11376000	1971-03-09	482	A
USGS	11376000	1971-03-10	482	A
USGS	11376000	1971-03-11	498	A
USGS	11376000	1971-03-12	2270	A
USGS	11376000	1971-03-13	2270	A
USGS	11376000	1971-03-14	1450	A
USGS	11376000	1971-03-15	1320	A
USGS	11376000	1971-03-16	1160	A
USGS	11376000	1971-03-17	1120	A
USGS	11376000	1971-03-18	1070	A
USGS	11376000	1971-03-19	1000	A
USGS	11376000	1971-03-20	960	A
USGS	11376000	1971-03-21	948	A
USGS	11376000	1971-03-22	936	A
USGS	11376000	1971-03-23	1390	A
USGS	11376000	1971-03-24	1830	A
USGS	11376000	1971-03-25	2800	A
USGS	11376000	1971-03-26	14100	A
USGS	11376000	1971-03-27	6750	A
USGS	11376000	1971-03-28	4220	A
USGS	11376000	1971-03-29	3340	A
USGS	11376000	1971-03-30	2760	A
USGS	11376000	1971-03-31	2400	A
USGS	11376000	1971-04-01	2160	A
USGS	11376000	1971-04-02	1920	A
USGS	11376000	1971-04-03	1740	A
USGS	11376000	1971-04-04	1620	A
USGS	11376000	1971-04-05	1520	A
USGS	11376000	1971-04-06	1460	A
USGS	11376000	1971-04-07	1490	A
USGS	11376000	1971-04-08	1380	A
USGS	11376000	1971-04-09	1300	A
USGS	11376000	1971-04-10	1410	A
USGS	11376000	1971-04-11	1290	A
USGS	11376000	1971-04-12	1190	A
USGS	11376000	1971-04-13	1120	A
USGS	11376000	1971-04-14	1140	A
USGS	11376000	1971-04-15	1110	A
USGS	11376000	1971-04-16	1050	A
USGS	11376000	1971-04-17	1030	A
USGS	11376000	1971-04-18	984	A
USGS	11376000	1971-04-19	936	A
USGS	11376000	1971-04-20	900	A
USGS	11376000	1971-04-21	834	A
USGS	11376000	1971-04-22	790	A
USGS	11376000	1971-04-23	790	A
USGS	11376000	1971-04-24	780	A
USGS	11376000	1971-04-25	750	A
USGS	11376000	1971-04-26	710	A
USGS	11376000	1971-04-27	681	A
USGS	11376000	1971-04-28	672	A
USGS	11376000	1971-04-29	681	A
USGS	11376000	1971-04-30	681	A
USGS	11376000	1971-05-01	672	A
USGS	11376000	1971-05-02	681	A
USGS	11376000	1971-05-03	720	A
USGS	11376000	1971-05-04	740	A
USGS	11376000	1971-05-05	760	A
USGS	11376000	1971-05-06	760	A
USGS	11376000	1971-05-07	730	A
USGS	11376000	1971-05-08	750	A
USGS	11376000	1971-05-09	812	A
USGS	11376000	1971-05-10	770	A
USGS	11376000	1971-05-11	690	A
USGS	11376000	1971-05-12	690	A
USGS	11376000	1971-05-13	681	A
USGS	11376000	1971-05-14	663	A
USGS	11376000	1971-05-15	618	A
USGS	11376000	1971-05-16	582	A
USGS	11376000	1971-05-17	564	A
USGS	11376000	1971-05-18	537	A
USGS	11376000	1971-05-19	502	A
USGS	11376000	1971-05-20	510	A
USGS	11376000	1971-05-21	495	A
USGS	11376000	1971-05-22	510	A
USGS	11376000	1971-05-23	488	A
USGS	11376000	1971-05-24	472	A
USGS	11376000	1971-05-25	458	A
USGS	11376000	1971-05-26	480	A
USGS	11376000	1971-05-27	488	A
USGS	11376000	1971-05-28	600	A
USGS	11376000	1971-05-29	636	A
USGS	11376000	1971-05-30	600	A
USGS	11376000	1971-05-31	591	A
USGS	11376000	1971-06-01	582	A
USGS	11376000	1971-06-02	555	A
USGS	11376000	1971-06-03	502	A
USGS	11376000	1971-06-04	442	A
USGS	11376000	1971-06-05	435	A
USGS	11376000	1971-06-06	428	A
USGS	11376000	1971-06-07	428	A
USGS	11376000	1971-06-08	435	A
USGS	11376000	1971-06-09	416	A
USGS	11376000	1971-06-10	390	A
USGS	11376000	1971-06-11	383	A
USGS	11376000	1971-06-12	360	A
USGS	11376000	1971-06-13	355	A
USGS	11376000	1971-06-14	340	A
USGS	11376000	1971-06-15	320	A
USGS	11376000	1971-06-16	312	A
USGS	11376000	1971-06-17	308	A
USGS	11376000	1971-06-18	296	A
USGS	11376000	1971-06-19	292	A
USGS	11376000	1971-06-20	288	A
USGS	11376000	1971-06-21	280	A
USGS	11376000	1971-06-22	268	A
USGS	11376000	1971-06-23	260	A
USGS	11376000	1971-06-24	252	A
USGS	11376000	1971-06-25	252	A
USGS	11376000	1971-06-26	256	A
USGS	11376000	1971-06-27	292	A
USGS	11376000	1971-06-28	308	A
USGS	11376000	1971-06-29	288	A
USGS	11376000	1971-06-30	256	A
USGS	11376000	1971-07-01	232	A
USGS	11376000	1971-07-02	224	A
USGS	11376000	1971-07-03	208	A
USGS	11376000	1971-07-04	196	A
USGS	11376000	1971-07-05	188	A
USGS	11376000	1971-07-06	180	A
USGS	11376000	1971-07-07	176	A
USGS	11376000	1971-07-08	172	A
USGS	11376000	1971-07-09	168	A
USGS	11376000	1971-07-10	168	A
USGS	11376000	1971-07-11	172	A
USGS	11376000	1971-07-12	164	A
USGS	11376000	1971-07-13	156	A
USGS	11376000	1971-07-14	144	A
USGS	11376000	1971-07-15	136	A
USGS	11376000	1971-07-16	132	A
USGS	11376000	1971-07-17	124	A
USGS	11376000	1971-07-18	120	A
USGS	11376000	1971-07-19	124	A
USGS	11376000	1971-07-20	120	A
USGS	11376000	1971-07-21	120	A
USGS	11376000	1971-07-22	128	A
USGS	11376000	1971-07-23	132	A
USGS	11376000	1971-07-24	128	A
USGS	11376000	1971-07-25	116	A
USGS	11376000	1971-07-26	112	A
USGS	11376000	1971-07-27	108	A
USGS	11376000	1971-07-28	96.0	A
USGS	11376000	1971-07-29	92.0	A
USGS	11376000	1971-07-30	92.0	A
USGS	11376000	1971-07-31	92.0	A
USGS	11376000	1971-08-01	88.0	A
USGS	11376000	1971-08-02	84.0	A
USGS	11376000	1971-08-03	84.0	A
USGS	11376000	1971-08-04	80.0	A
USGS	11376000	1971-08-05	72.0	A
USGS	11376000	1971-08-06	72.0	A
USGS	11376000	1971-08-07	72.0	A
USGS	11376000	1971-08-08	72.0	A
USGS	11376000	1971-08-09	72.0	A
USGS	11376000	1971-08-10	68.0	A
USGS	11376000	1971-08-11	60.0	A
USGS	11376000	1971-08-12	60.0	A
USGS	11376000	1971-08-13	60.0	A
USGS	11376000	1971-08-14	56.0	A
USGS	11376000	1971-08-15	56.0	A
USGS	11376000	1971-08-16	56.0	A
USGS	11376000	1971-08-17	56.0	A
USGS	11376000	1971-08-18	60.0	A
USGS	11376000	1971-08-19	60.0	A
USGS	11376000	1971-08-20	64.0	A
USGS	11376000	1971-08-21	64.0	A
USGS	11376000	1971-08-22	60.0	A
USGS	11376000	1971-08-23	56.0	A
USGS	11376000	1971-08-24	56.0	A
USGS	11376000	1971-08-25	52.0	A
USGS	11376000	1971-08-26	52.0	A
USGS	11376000	1971-08-27	52.0	A
USGS	11376000	1971-08-28	52.0	A
USGS	11376000	1971-08-29	52.0	A
USGS	11376000	1971-08-30	56.0	A
USGS	11376000	1971-08-31	60.0	A
USGS	11376000	1971-09-01	60.0	A
USGS	11376000	1971-09-02	64.0	A
USGS	11376000	1971-09-03	68.0	A
USGS	11376000	1971-09-04	72.0	A
USGS	11376000	1971-09-05	80.0	A
USGS	11376000	1971-09-06	92.0	A
USGS	11376000	1971-09-07	96.0	A
USGS	11376000	1971-09-08	100	A
USGS	11376000	1971-09-09	96.0	A
USGS	11376000	1971-09-10	92.0	A
USGS	11376000	1971-09-11	80.0	A
USGS	11376000	1971-09-12	84.0	A
USGS	11376000	1971-09-13	88.0	A
USGS	11376000	1971-09-14	88.0	A
USGS	11376000	1971-09-15	80.0	A
USGS	11376000	1971-09-16	76.0	A
USGS	11376000	1971-09-17	76.0	A
USGS	11376000	1971-09-18	72.0	A
USGS	11376000	1971-09-19	76.0	A
USGS	11376000	1971-09-20	104	A
USGS	11376000	1971-09-21	104	A
USGS	11376000	1971-09-22	88.0	A
USGS	11376000	1971-09-23	80.0	A
USGS	11376000	1971-09-24	72.0	A
USGS	11376000	1971-09-25	76.0	A
USGS	11376000	1971-09-26	88.0	A
USGS	11376000	1971-09-27	104	A
USGS	11376000	1971-09-28	96.0	A
USGS	11376000	1971-09-29	104	A
USGS	11376000	1971-09-30	184	A
USGS	11376000	1971-10-01	196	A
USGS	11376000	1971-10-02	196	A
USGS	11376000	1971-10-03	196	A
USGS	11376000	1971-10-04	188	A
USGS	11376000	1971-10-05	156	A
USGS	11376000	1971-10-06	144	A
USGS	11376000	1971-10-07	142	A
USGS	11376000	1971-10-08	120	A
USGS	11376000	1971-10-09	108	A
USGS	11376000	1971-10-10	96.0	A
USGS	11376000	1971-10-11	88.0	A
USGS	11376000	1971-10-12	80.0	A
USGS	11376000	1971-10-13	96.0	A
