# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-20 19:54:25 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11376550 BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11376550
#            TS   parameter     statistic     Description
#         10252       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	10252_00060_00003	10252_00060_00003_cd
USGS	11376550	1970-06-14	551	A
USGS	11376550	1970-06-15	544	A
USGS	11376550	1970-06-16	518	A
USGS	11376550	1970-06-17	501	A
USGS	11376550	1970-06-18	490	A
USGS	11376550	1970-06-19	487	A
USGS	11376550	1970-06-20	478	A
USGS	11376550	1970-06-21	471	A
USGS	11376550	1970-06-22	468	A
USGS	11376550	1970-06-23	467	A
USGS	11376550	1970-06-24	463	A
USGS	11376550	1970-06-25	460	A
USGS	11376550	1970-06-26	455	A
USGS	11376550	1970-06-27	465	A
USGS	11376550	1970-06-28	520	A
USGS	11376550	1970-06-29	650	A
USGS	11376550	1970-06-30	513	A
USGS	11376550	1970-07-01	481	A
USGS	11376550	1970-07-02	473	A
USGS	11376550	1970-07-03	465	A
USGS	11376550	1970-07-04	457	A
USGS	11376550	1970-07-05	457	A
USGS	11376550	1970-07-06	457	A
USGS	11376550	1970-07-07	449	A
USGS	11376550	1970-07-08	441	A
USGS	11376550	1970-07-09	433	A
USGS	11376550	1970-07-10	425	A
USGS	11376550	1970-07-11	417	A
USGS	11376550	1970-07-12	409	A
USGS	11376550	1970-07-13	393	A
USGS	11376550	1970-07-14	385	A
USGS	11376550	1970-07-15	385	A
USGS	11376550	1970-07-16	385	A
USGS	11376550	1970-07-17	385	A
USGS	11376550	1970-07-18	377	A
USGS	11376550	1970-07-19	361	A
USGS	11376550	1970-07-20	361	A
USGS	11376550	1970-07-21	361	A
USGS	11376550	1970-07-22	361	A
USGS	11376550	1970-07-23	361	A
USGS	11376550	1970-07-24	361	A
USGS	11376550	1970-07-25	345	A
USGS	11376550	1970-07-26	345	A
USGS	11376550	1970-07-27	337	A
USGS	11376550	1970-07-28	345	A
USGS	11376550	1970-07-29	337	A
USGS	11376550	1970-07-30	329	A
USGS	11376550	1970-07-31	336	A
USGS	11376550	1970-08-01	337	A
USGS	11376550	1970-08-02	327	A
USGS	11376550	1970-08-03	329	A
USGS	11376550	1970-08-04	312	A
USGS	11376550	1970-08-05	313	A
USGS	11376550	1970-08-06	308	A
USGS	11376550	1970-08-07	310	A
USGS	11376550	1970-08-08	279	A
USGS	11376550	1970-08-09	289	A
USGS	11376550	1970-08-10	289	A
USGS	11376550	1970-08-11	297	A
USGS	11376550	1970-08-12	295	A
USGS	11376550	1970-08-13	289	A
USGS	11376550	1970-08-14	296	A
USGS	11376550	1970-08-15	289	A
USGS	11376550	1970-08-16	281	A
USGS	11376550	1970-08-17	283	A
USGS	11376550	1970-08-18	289	A
USGS	11376550	1970-08-19	281	A
USGS	11376550	1970-08-20	273	A
USGS	11376550	1970-08-21	284	A
USGS	11376550	1970-08-22	281	A
USGS	11376550	1970-08-23	281	A
USGS	11376550	1970-08-24	272	A
USGS	11376550	1970-08-25	273	A
USGS	11376550	1970-08-26	281	A
USGS	11376550	1970-08-27	277	A
USGS	11376550	1970-08-28	273	A
USGS	11376550	1970-08-29	271	A
USGS	11376550	1970-08-30	273	A
USGS	11376550	1970-08-31	281	A
USGS	11376550	1970-09-01	281	A
USGS	11376550	1970-09-02	281	A
USGS	11376550	1970-09-03	273	A
USGS	11376550	1970-09-04	289	A
USGS	11376550	1970-09-05	289	A
USGS	11376550	1970-09-06	289	A
USGS	11376550	1970-09-07	289	A
USGS	11376550	1970-09-08	289	A
USGS	11376550	1970-09-09	289	A
USGS	11376550	1970-09-10	297	A
USGS	11376550	1970-09-11	289	A
USGS	11376550	1970-09-12	291	A
USGS	11376550	1970-09-13	289	A
USGS	11376550	1970-09-14	296	A
USGS	11376550	1970-09-15	297	A
USGS	11376550	1970-09-16	307	A
USGS	11376550	1970-09-17	304	A
USGS	11376550	1970-09-18	305	A
USGS	11376550	1970-09-19	321	A
USGS	11376550	1970-09-20	310	A
USGS	11376550	1970-09-21	310	A
USGS	11376550	1970-09-22	307	A
USGS	11376550	1970-09-23	289	A
USGS	11376550	1970-09-24	304	A
USGS	11376550	1970-09-25	292	A
USGS	11376550	1970-09-26	289	A
USGS	11376550	1970-09-27	293	A
USGS	11376550	1970-09-28	292	A
USGS	11376550	1970-09-29	294	A
USGS	11376550	1970-09-30	292	A
USGS	11376550	1970-10-01	289	A
USGS	11376550	1970-10-02	289	A
USGS	11376550	1970-10-03	287	A
USGS	11376550	1970-10-04	294	A
USGS	11376550	1970-10-05	297	A
USGS	11376550	1970-10-06	301	A
USGS	11376550	1970-10-07	304	A
USGS	11376550	1970-10-08	302	A
USGS	11376550	1970-10-09	317	A
USGS	11376550	1970-10-10	311	A
USGS	11376550	1970-10-11	308	A
USGS	11376550	1970-10-12	302	A
USGS	11376550	1970-10-13	298	A
USGS	11376550	1970-10-14	296	A
USGS	11376550	1970-10-15	293	A
USGS	11376550	1970-10-16	291	A
USGS	11376550	1970-10-17	291	A
USGS	11376550	1970-10-18	299	A
USGS	11376550	1970-10-19	303	A
USGS	11376550	1970-10-20	315	A
USGS	11376550	1970-10-21	327	A
USGS	11376550	1970-10-22	327	A
USGS	11376550	1970-10-23	340	A
USGS	11376550	1970-10-24	358	A
USGS	11376550	1970-10-25	323	A
USGS	11376550	1970-10-26	315	A
USGS	11376550	1970-10-27	307	A
USGS	11376550	1970-10-28	315	A
USGS	11376550	1970-10-29	311	A
USGS	11376550	1970-10-30	303	A
USGS	11376550	1970-10-31	307	A
USGS	11376550	1970-11-01	303	A
USGS	11376550	1970-11-02	307	A
USGS	11376550	1970-11-03	295	A
USGS	11376550	1970-11-04	319	A
USGS	11376550	1970-11-05	434	A
USGS	11376550	1970-11-06	542	A
USGS	11376550	1970-11-07	983	A
USGS	11376550	1970-11-08	412	A
USGS	11376550	1970-11-09	1410	A
USGS	11376550	1970-11-10	922	A
USGS	11376550	1970-11-11	635	A
USGS	11376550	1970-11-12	952	A
USGS	11376550	1970-11-13	560	A
USGS	11376550	1970-11-14	474	A
USGS	11376550	1970-11-15	448	A
USGS	11376550	1970-11-16	430	A
USGS	11376550	1970-11-17	416	A
USGS	11376550	1970-11-18	420	A
USGS	11376550	1970-11-19	407	A
USGS	11376550	1970-11-20	407	A
USGS	11376550	1970-11-21	398	A
USGS	11376550	1970-11-22	402	A
USGS	11376550	1970-11-23	434	A
USGS	11376550	1970-11-24	416	A
USGS	11376550	1970-11-25	645	A
USGS	11376550	1970-11-26	721	A
USGS	11376550	1970-11-27	798	A
USGS	11376550	1970-11-28	4180	A
USGS	11376550	1970-11-29	2770	A
USGS	11376550	1970-11-30	1110	A
USGS	11376550	1970-12-01	946	A
USGS	11376550	1970-12-02	1270	A
USGS	11376550	1970-12-03	874	A
USGS	11376550	1970-12-04	3170	A
USGS	11376550	1970-12-05	1270	A
USGS	11376550	1970-12-06	969	A
USGS	11376550	1970-12-07	1240	A
USGS	11376550	1970-12-08	2320	A
USGS	11376550	1970-12-09	1630	A
USGS	11376550	1970-12-10	1020	A
USGS	11376550	1970-12-11	826	A
USGS	11376550	1970-12-12	732	A
USGS	11376550	1970-12-13	690	A
USGS	11376550	1970-12-14	650	A
USGS	11376550	1970-12-15	765	A
USGS	11376550	1970-12-16	1000	A
USGS	11376550	1970-12-17	1610	A
USGS	11376550	1970-12-18	916	A
USGS	11376550	1970-12-19	754	A
USGS	11376550	1970-12-20	726	A
USGS	11376550	1970-12-21	1010	A
USGS	11376550	1970-12-22	787	A
USGS	11376550	1970-12-23	700	A
USGS	11376550	1970-12-24	655	A
USGS	11376550	1970-12-25	620	A
USGS	11376550	1970-12-26	630	A
USGS	11376550	1970-12-27	675	A
USGS	11376550	1970-12-28	665	A
USGS	11376550	1970-12-29	1050	A
USGS	11376550	1970-12-30	710	A
USGS	11376550	1970-12-31	660	A
USGS	11376550	1971-01-01	660	A
USGS	11376550	1971-01-02	685	A
USGS	11376550	1971-01-03	590	A
USGS	11376550	1971-01-04	565	A
USGS	11376550	1971-01-05	565	A
USGS	11376550	1971-01-06	546	A
USGS	11376550	1971-01-07	533	A
USGS	11376550	1971-01-08	520	A
USGS	11376550	1971-01-09	510	A
USGS	11376550	1971-01-10	551	A
USGS	11376550	1971-01-11	635	A
USGS	11376550	1971-01-12	585	A
USGS	11376550	1971-01-13	565	A
USGS	11376550	1971-01-14	551	A
USGS	11376550	1971-01-15	695	A
USGS	11376550	1971-01-16	4080	A
USGS	11376550	1971-01-17	1970	A
USGS	11376550	1971-01-18	1510	A
USGS	11376550	1971-01-19	1320	A
USGS	11376550	1971-01-20	1120	A
USGS	11376550	1971-01-21	972	A
USGS	11376550	1971-01-22	875	A
USGS	11376550	1971-01-23	809	A
USGS	11376550	1971-01-24	762	A
USGS	11376550	1971-01-25	720	A
USGS	11376550	1971-01-26	688	A
USGS	11376550	1971-01-27	660	A
USGS	11376550	1971-01-28	654	A
USGS	11376550	1971-01-29	632	A
USGS	11376550	1971-01-30	621	A
USGS	11376550	1971-01-31	620	A
USGS	11376550	1971-02-01	616	A
USGS	11376550	1971-02-02	619	A
USGS	11376550	1971-02-03	598	A
USGS	11376550	1971-02-04	593	A
USGS	11376550	1971-02-05	579	A
USGS	11376550	1971-02-06	575	A
USGS	11376550	1971-02-07	559	A
USGS	11376550	1971-02-08	554	A
USGS	11376550	1971-02-09	545	A
USGS	11376550	1971-02-10	542	A
USGS	11376550	1971-02-11	545	A
USGS	11376550	1971-02-12	573	A
USGS	11376550	1971-02-13	586	A
USGS	11376550	1971-02-14	587	A
USGS	11376550	1971-02-15	592	A
USGS	11376550	1971-02-16	582	A
USGS	11376550	1971-02-17	574	A
USGS	11376550	1971-02-18	557	A
USGS	11376550	1971-02-19	593	A
USGS	11376550	1971-02-20	542	A
USGS	11376550	1971-02-21	533	A
USGS	11376550	1971-02-22	527	A
USGS	11376550	1971-02-23	520	A
USGS	11376550	1971-02-24	511	A
USGS	11376550	1971-02-25	503	A
USGS	11376550	1971-02-26	487	A
USGS	11376550	1971-02-27	491	A
USGS	11376550	1971-02-28	485	A
USGS	11376550	1971-03-01	474	A
USGS	11376550	1971-03-02	467	A
USGS	11376550	1971-03-03	478	A
USGS	11376550	1971-03-04	477	A
USGS	11376550	1971-03-05	462	A
USGS	11376550	1971-03-06	457	A
USGS	11376550	1971-03-07	454	A
USGS	11376550	1971-03-08	450	A
USGS	11376550	1971-03-09	450	A
USGS	11376550	1971-03-10	439	A
USGS	11376550	1971-03-11	439	A
USGS	11376550	1971-03-12	752	A
USGS	11376550	1971-03-13	942	A
USGS	11376550	1971-03-14	695	A
USGS	11376550	1971-03-15	634	A
USGS	11376550	1971-03-16	595	A
USGS	11376550	1971-03-17	593	A
USGS	11376550	1971-03-18	557	A
USGS	11376550	1971-03-19	545	A
USGS	11376550	1971-03-20	544	A
USGS	11376550	1971-03-21	547	A
USGS	11376550	1971-03-22	552	A
USGS	11376550	1971-03-23	850	A
USGS	11376550	1971-03-24	1050	A
USGS	11376550	1971-03-25	1230	A
USGS	11376550	1971-03-26	2500	A
USGS	11376550	1971-03-27	1460	A
USGS	11376550	1971-03-28	1120	A
USGS	11376550	1971-03-29	986	A
USGS	11376550	1971-03-30	938	A
USGS	11376550	1971-03-31	843	A
USGS	11376550	1971-04-01	794	A
USGS	11376550	1971-04-02	775	A
USGS	11376550	1971-04-03	770	A
USGS	11376550	1971-04-04	757	A
USGS	11376550	1971-04-05	759	A
USGS	11376550	1971-04-06	786	A
USGS	11376550	1971-04-07	780	A
USGS	11376550	1971-04-08	751	A
USGS	11376550	1971-04-09	718	A
USGS	11376550	1971-04-10	866	A
USGS	11376550	1971-04-11	742	A
USGS	11376550	1971-04-12	703	A
USGS	11376550	1971-04-13	707	A
USGS	11376550	1971-04-14	681	A
USGS	11376550	1971-04-15	717	A
USGS	11376550	1971-04-16	715	A
USGS	11376550	1971-04-17	792	A
USGS	11376550	1971-04-18	693	A
USGS	11376550	1971-04-19	641	A
USGS	11376550	1971-04-20	653	A
USGS	11376550	1971-04-21	650	A
USGS	11376550	1971-04-22	639	A
USGS	11376550	1971-04-23	607	A
USGS	11376550	1971-04-24	581	A
USGS	11376550	1971-04-25	571	A
USGS	11376550	1971-04-26	576	A
USGS	11376550	1971-04-27	566	A
USGS	11376550	1971-04-28	584	A
USGS	11376550	1971-04-29	600	A
USGS	11376550	1971-04-30	622	A
USGS	11376550	1971-05-01	630	A
USGS	11376550	1971-05-02	637	A
USGS	11376550	1971-05-03	708	A
USGS	11376550	1971-05-04	761	A
USGS	11376550	1971-05-05	761	A
USGS	11376550	1971-05-06	709	A
USGS	11376550	1971-05-07	712	A
USGS	11376550	1971-05-08	771	A
USGS	11376550	1971-05-09	749	A
USGS	11376550	1971-05-10	761	A
USGS	11376550	1971-05-11	787	A
USGS	11376550	1971-05-12	803	A
USGS	11376550	1971-05-13	844	A
USGS	11376550	1971-05-14	836	A
USGS	11376550	1971-05-15	813	A
USGS	11376550	1971-05-16	772	A
USGS	11376550	1971-05-17	720	A
USGS	11376550	1971-05-18	689	A
USGS	11376550	1971-05-19	686	A
USGS	11376550	1971-05-20	686	A
USGS	11376550	1971-05-21	682	A
USGS	11376550	1971-05-22	647	A
USGS	11376550	1971-05-23	672	A
USGS	11376550	1971-05-24	697	A
USGS	11376550	1971-05-25	732	A
USGS	11376550	1971-05-26	860	A
USGS	11376550	1971-05-27	787	A
USGS	11376550	1971-05-28	921	A
USGS	11376550	1971-05-29	776	A
USGS	11376550	1971-05-30	742	A
USGS	11376550	1971-05-31	700	A
USGS	11376550	1971-06-01	763	A
USGS	11376550	1971-06-02	688	A
USGS	11376550	1971-06-03	648	A
USGS	11376550	1971-06-04	629	A
USGS	11376550	1971-06-05	614	A
USGS	11376550	1971-06-06	624	A
USGS	11376550	1971-06-07	647	A
USGS	11376550	1971-06-08	663	A
USGS	11376550	1971-06-09	661	A
USGS	11376550	1971-06-10	658	A
USGS	11376550	1971-06-11	675	A
USGS	11376550	1971-06-12	661	A
USGS	11376550	1971-06-13	643	A
USGS	11376550	1971-06-14	636	A
USGS	11376550	1971-06-15	622	A
USGS	11376550	1971-06-16	622	A
USGS	11376550	1971-06-17	613	A
USGS	11376550	1971-06-18	592	A
USGS	11376550	1971-06-19	569	A
USGS	11376550	1971-06-20	590	A
USGS	11376550	1971-06-21	585	A
USGS	11376550	1971-06-22	580	A
USGS	11376550	1971-06-23	575	A
USGS	11376550	1971-06-24	556	A
USGS	11376550	1971-06-25	542	A
USGS	11376550	1971-06-26	826	A
USGS	11376550	1971-06-27	934	A
USGS	11376550	1971-06-28	675	A
USGS	11376550	1971-06-29	590	A
USGS	11376550	1971-06-30	556	A
USGS	11376550	1971-07-01	533	A
USGS	11376550	1971-07-02	528	A
USGS	11376550	1971-07-03	510	A
USGS	11376550	1971-07-04	502	A
USGS	11376550	1971-07-05	474	A
USGS	11376550	1971-07-06	456	A
USGS	11376550	1971-07-07	443	A
USGS	11376550	1971-07-08	430	A
USGS	11376550	1971-07-09	425	A
USGS	11376550	1971-07-10	412	A
USGS	11376550	1971-07-11	402	A
USGS	11376550	1971-07-12	412	A
USGS	11376550	1971-07-13	402	A
USGS	11376550	1971-07-14	394	A
USGS	11376550	1971-07-15	395	A
USGS	11376550	1971-07-16	406	A
USGS	11376550	1971-07-17	405	A
USGS	11376550	1971-07-18	408	A
USGS	11376550	1971-07-19	407	A
USGS	11376550	1971-07-20	397	A
USGS	11376550	1971-07-21	405	A
USGS	11376550	1971-07-22	386	A
USGS	11376550	1971-07-23	363	A
USGS	11376550	1971-07-24	356	A
USGS	11376550	1971-07-25	348	A
USGS	11376550	1971-07-26	339	A
USGS	11376550	1971-07-27	333	A
USGS	11376550	1971-07-28	330	A
USGS	11376550	1971-07-29	328	A
USGS	11376550	1971-07-30	322	A
USGS	11376550	1971-07-31	311	A
USGS	11376550	1971-08-01	307	A
USGS	11376550	1971-08-02	311	A
USGS	11376550	1971-08-03	315	A
USGS	11376550	1971-08-04	310	A
USGS	11376550	1971-08-05	307	A
USGS	11376550	1971-08-06	300	A
USGS	11376550	1971-08-07	300	A
USGS	11376550	1971-08-08	293	A
USGS	11376550	1971-08-09	287	A
USGS	11376550	1971-08-10	282	A
USGS	11376550	1971-08-11	282	A
USGS	11376550	1971-08-12	287	A
USGS	11376550	1971-08-13	285	A
USGS	11376550	1971-08-14	291	A
USGS	11376550	1971-08-15	288	A
USGS	11376550	1971-08-16	277	A
USGS	11376550	1971-08-17	280	A
USGS	11376550	1971-08-18	274	A
USGS	11376550	1971-08-19	274	A
USGS	11376550	1971-08-20	282	A
USGS	11376550	1971-08-21	284	A
USGS	11376550	1971-08-22	286	A
USGS	11376550	1971-08-23	286	A
USGS	11376550	1971-08-24	283	A
USGS	11376550	1971-08-25	292	A
USGS	11376550	1971-08-26	292	A
USGS	11376550	1971-08-27	291	A
USGS	11376550	1971-08-28	294	A
USGS	11376550	1971-08-29	293	A
USGS	11376550	1971-08-30	293	A
USGS	11376550	1971-08-31	295	A
USGS	11376550	1971-09-01	293	A
USGS	11376550	1971-09-02	296	A
USGS	11376550	1971-09-03	293	A
USGS	11376550	1971-09-04	286	A
USGS	11376550	1971-09-05	283	A
USGS	11376550	1971-09-06	283	A
USGS	11376550	1971-09-07	288	A
USGS	11376550	1971-09-08	288	A
USGS	11376550	1971-09-09	293	A
USGS	11376550	1971-09-10	292	A
USGS	11376550	1971-09-11	290	A
USGS	11376550	1971-09-12	289	A
USGS	11376550	1971-09-13	288	A
USGS	11376550	1971-09-14	285	A
USGS	11376550	1971-09-15	286	A
USGS	11376550	1971-09-16	286	A
USGS	11376550	1971-09-17	278	A
USGS	11376550	1971-09-18	284	A
USGS	11376550	1971-09-19	283	A
USGS	11376550	1971-09-20	282	A
USGS	11376550	1971-09-21	282	A
USGS	11376550	1971-09-22	285	A
USGS	11376550	1971-09-23	280	A
USGS	11376550	1971-09-24	276	A
USGS	11376550	1971-09-25	275	A
USGS	11376550	1971-09-26	279	A
USGS	11376550	1971-09-27	291	A
USGS	11376550	1971-09-28	287	A
USGS	11376550	1971-09-29	288	A
USGS	11376550	1971-09-30	319	A
USGS	11376550	1971-10-01	306	A
USGS	11376550	1971-10-02	293	A
USGS	11376550	1971-10-03	287	A
USGS	11376550	1971-10-04	285	A
USGS	11376550	1971-10-05	271	A
USGS	11376550	1971-10-06	281	A
USGS	11376550	1971-10-07	272	A
USGS	11376550	1971-10-08	272	A
USGS	11376550	1971-10-09	265	A
USGS	11376550	1971-10-10	268	A
USGS	11376550	1971-10-11	264	A
USGS	11376550	1971-10-12	262	A
USGS	11376550	1971-10-13	256	A
USGS	11376550	1971-10-14	278	A
USGS	11376550	1971-10-15	300	A
USGS	11376550	1971-10-16	300	A
USGS	11376550	1971-10-17	301	A
USGS	11376550	1971-10-18	303	A
USGS	11376550	1971-10-19	303	A
USGS	11376550	1971-10-20	307	A
USGS	11376550	1971-10-21	315	A
USGS	11376550	1971-10-22	311	A
USGS	11376550	1971-10-23	315	A
USGS	11376550	1971-10-24	323	A
USGS	11376550	1971-10-25	315	A
USGS	11376550	1971-10-26	315	A
USGS	11376550	1971-10-27	323	A
USGS	11376550	1971-10-28	319	A
USGS	11376550	1971-10-29	319	A
USGS	11376550	1971-10-30	323	A
USGS	11376550	1971-10-31	327	A
USGS	11376550	1971-11-01	323	A
USGS	11376550	1971-11-02	327	A
USGS	11376550	1971-11-03	327	A
USGS	11376550	1971-11-04	331	A
USGS	11376550	1971-11-05	335	A
