# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-20 20:00:22 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11379500 ELDER C NR PASKENTA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11379500
#            TS   parameter     statistic     Description
#         10275       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	10275_00060_00003	10275_00060_00003_cd
USGS	11379500	1970-03-30	77.0	A
USGS	11379500	1970-03-31	69.0	A
USGS	11379500	1970-04-01	64.0	A
USGS	11379500	1970-04-02	61.0	A
USGS	11379500	1970-04-03	58.0	A
USGS	11379500	1970-04-04	53.0	A
USGS	11379500	1970-04-05	50.0	A
USGS	11379500	1970-04-06	49.0	A
USGS	11379500	1970-04-07	49.0	A
USGS	11379500	1970-04-08	49.0	A
USGS	11379500	1970-04-09	49.0	A
USGS	11379500	1970-04-10	49.0	A
USGS	11379500	1970-04-11	49.0	A
USGS	11379500	1970-04-12	49.0	A
USGS	11379500	1970-04-13	51.0	A
USGS	11379500	1970-04-14	56.0	A
USGS	11379500	1970-04-15	54.0	A
USGS	11379500	1970-04-16	53.0	A
USGS	11379500	1970-04-17	52.0	A
USGS	11379500	1970-04-18	52.0	A
USGS	11379500	1970-04-19	52.0	A
USGS	11379500	1970-04-20	51.0	A
USGS	11379500	1970-04-21	51.0	A
USGS	11379500	1970-04-22	50.0	A
USGS	11379500	1970-04-23	49.0	A
USGS	11379500	1970-04-24	48.0	A
USGS	11379500	1970-04-25	47.0	A
USGS	11379500	1970-04-26	47.0	A
USGS	11379500	1970-04-27	46.0	A
USGS	11379500	1970-04-28	46.0	A
USGS	11379500	1970-04-29	44.0	A
USGS	11379500	1970-04-30	42.0	A
USGS	11379500	1970-05-01	40.0	A
USGS	11379500	1970-05-02	39.0	A
USGS	11379500	1970-05-03	40.0	A
USGS	11379500	1970-05-04	40.0	A
USGS	11379500	1970-05-05	40.0	A
USGS	11379500	1970-05-06	41.0	A
USGS	11379500	1970-05-07	41.0	A
USGS	11379500	1970-05-08	42.0	A
USGS	11379500	1970-05-09	42.0	A
USGS	11379500	1970-05-10	40.0	A
USGS	11379500	1970-05-11	39.0	A
USGS	11379500	1970-05-12	39.0	A
USGS	11379500	1970-05-13	38.0	A
USGS	11379500	1970-05-14	35.0	A
USGS	11379500	1970-05-15	32.0	A
USGS	11379500	1970-05-16	31.0	A
USGS	11379500	1970-05-17	30.0	A
USGS	11379500	1970-05-18	30.0	A
USGS	11379500	1970-05-19	29.0	A
USGS	11379500	1970-05-20	30.0	A
USGS	11379500	1970-05-21	28.0	A
USGS	11379500	1970-05-22	26.0	A
USGS	11379500	1970-05-23	25.0	A
USGS	11379500	1970-05-24	23.0	A
USGS	11379500	1970-05-25	22.0	A
USGS	11379500	1970-05-26	22.0	A
USGS	11379500	1970-05-27	23.0	A
USGS	11379500	1970-05-28	23.0	A
USGS	11379500	1970-05-29	22.0	A
USGS	11379500	1970-05-30	20.0	A
USGS	11379500	1970-05-31	20.0	A
USGS	11379500	1970-06-01	19.0	A
USGS	11379500	1970-06-02	19.0	A
USGS	11379500	1970-06-03	19.0	A
USGS	11379500	1970-06-04	19.0	A
USGS	11379500	1970-06-05	19.0	A
USGS	11379500	1970-06-06	19.0	A
USGS	11379500	1970-06-07	19.0	A
USGS	11379500	1970-06-08	19.0	A
USGS	11379500	1970-06-09	21.0	A
USGS	11379500	1970-06-10	23.0	A
USGS	11379500	1970-06-11	18.0	A
USGS	11379500	1970-06-12	17.0	A
USGS	11379500	1970-06-13	17.0	A
USGS	11379500	1970-06-14	22.0	A
USGS	11379500	1970-06-15	20.0	A
USGS	11379500	1970-06-16	18.0	A
USGS	11379500	1970-06-17	17.0	A
USGS	11379500	1970-06-18	16.0	A
USGS	11379500	1970-06-19	16.0	A
USGS	11379500	1970-06-20	16.0	A
USGS	11379500	1970-06-21	16.0	A
USGS	11379500	1970-06-22	16.0	A
USGS	11379500	1970-06-23	15.0	A
USGS	11379500	1970-06-24	15.0	A
USGS	11379500	1970-06-25	15.0	A
USGS	11379500	1970-06-26	14.0	A
USGS	11379500	1970-06-27	14.0	A
USGS	11379500	1970-06-28	16.0	A
USGS	11379500	1970-06-29	20.0	A
USGS	11379500	1970-06-30	13.0	A
USGS	11379500	1970-07-01	12.0	A
USGS	11379500	1970-07-02	11.0	A
USGS	11379500	1970-07-03	9.70	A
USGS	11379500	1970-07-04	9.10	A
USGS	11379500	1970-07-05	8.40	A
USGS	11379500	1970-07-06	8.00	A
USGS	11379500	1970-07-07	7.50	A
USGS	11379500	1970-07-08	7.00	A
USGS	11379500	1970-07-09	6.70	A
USGS	11379500	1970-07-10	6.50	A
USGS	11379500	1970-07-11	6.40	A
USGS	11379500	1970-07-12	6.20	A
USGS	11379500	1970-07-13	5.80	A
USGS	11379500	1970-07-14	5.20	A
USGS	11379500	1970-07-15	4.80	A
USGS	11379500	1970-07-16	5.00	A
USGS	11379500	1970-07-17	5.10	A
USGS	11379500	1970-07-18	4.70	A
USGS	11379500	1970-07-19	4.40	A
USGS	11379500	1970-07-20	4.20	A
USGS	11379500	1970-07-21	4.10	A
USGS	11379500	1970-07-22	4.00	A
USGS	11379500	1970-07-23	3.90	A
USGS	11379500	1970-07-24	3.80	A
USGS	11379500	1970-07-25	3.80	A
USGS	11379500	1970-07-26	3.60	A
USGS	11379500	1970-07-27	3.80	A
USGS	11379500	1970-07-28	3.90	A
USGS	11379500	1970-07-29	3.90	A
USGS	11379500	1970-07-30	3.80	A
USGS	11379500	1970-07-31	3.70	A
USGS	11379500	1970-08-01	3.60	A
USGS	11379500	1970-08-02	3.40	A
USGS	11379500	1970-08-03	3.10	A
USGS	11379500	1970-08-04	3.00	A
USGS	11379500	1970-08-05	3.10	A
USGS	11379500	1970-08-06	3.20	A
USGS	11379500	1970-08-07	3.00	A
USGS	11379500	1970-08-08	2.90	A
USGS	11379500	1970-08-09	2.70	A
USGS	11379500	1970-08-10	2.50	A
USGS	11379500	1970-08-11	2.30	A
USGS	11379500	1970-08-12	2.20	A
USGS	11379500	1970-08-13	2.10	A
USGS	11379500	1970-08-14	2.10	A
USGS	11379500	1970-08-15	2.00	A
USGS	11379500	1970-08-16	2.00	A
USGS	11379500	1970-08-17	2.00	A
USGS	11379500	1970-08-18	2.00	A
USGS	11379500	1970-08-19	2.10	A
USGS	11379500	1970-08-20	2.10	A
USGS	11379500	1970-08-21	2.10	A
USGS	11379500	1970-08-22	2.00	A
USGS	11379500	1970-08-23	2.00	A
USGS	11379500	1970-08-24	2.10	A
USGS	11379500	1970-08-25	2.10	A
USGS	11379500	1970-08-26	2.10	A
USGS	11379500	1970-08-27	2.10	A
USGS	11379500	1970-08-28	2.00	A
USGS	11379500	1970-08-29	1.90	A
USGS	11379500	1970-08-30	2.00	A
USGS	11379500	1970-08-31	2.30	A
USGS	11379500	1970-09-01	2.20	A
USGS	11379500	1970-09-02	2.20	A
USGS	11379500	1970-09-03	2.10	A
USGS	11379500	1970-09-04	2.00	A
USGS	11379500	1970-09-05	2.00	A
USGS	11379500	1970-09-06	2.20	A
USGS	11379500	1970-09-07	2.20	A
USGS	11379500	1970-09-08	2.20	A
USGS	11379500	1970-09-09	2.00	A
USGS	11379500	1970-09-10	1.80	A
USGS	11379500	1970-09-11	1.70	A
USGS	11379500	1970-09-12	1.60	A
USGS	11379500	1970-09-13	1.70	A
USGS	11379500	1970-09-14	1.90	A
USGS	11379500	1970-09-15	2.10	A
USGS	11379500	1970-09-16	2.10	A
USGS	11379500	1970-09-17	2.00	A
USGS	11379500	1970-09-18	2.00	A
USGS	11379500	1970-09-19	2.20	A
USGS	11379500	1970-09-20	2.50	A
USGS	11379500	1970-09-21	2.60	A
USGS	11379500	1970-09-22	2.20	A
USGS	11379500	1970-09-23	2.10	A
USGS	11379500	1970-09-24	1.90	A
USGS	11379500	1970-09-25	1.70	A
USGS	11379500	1970-09-26	1.80	A
USGS	11379500	1970-09-27	1.80	A
USGS	11379500	1970-09-28	1.90	A
USGS	11379500	1970-09-29	2.00	A
USGS	11379500	1970-09-30	1.90	A
USGS	11379500	1970-10-01	1.70	A
USGS	11379500	1970-10-02	1.60	A
USGS	11379500	1970-10-03	1.60	A
USGS	11379500	1970-10-04	1.90	A
USGS	11379500	1970-10-05	2.20	A
USGS	11379500	1970-10-06	2.50	A
USGS	11379500	1970-10-07	2.70	A
USGS	11379500	1970-10-08	2.00	A
USGS	11379500	1970-10-09	1.70	A
USGS	11379500	1970-10-10	1.90	A
USGS	11379500	1970-10-11	1.90	A
USGS	11379500	1970-10-12	1.90	A
USGS	11379500	1970-10-13	1.90	A
USGS	11379500	1970-10-14	1.80	A
USGS	11379500	1970-10-15	1.70	A
USGS	11379500	1970-10-16	1.90	A
USGS	11379500	1970-10-17	2.10	A
USGS	11379500	1970-10-18	2.40	A
USGS	11379500	1970-10-19	2.90	A
USGS	11379500	1970-10-20	3.70	A
USGS	11379500	1970-10-21	4.60	A
USGS	11379500	1970-10-22	5.80	A
USGS	11379500	1970-10-23	11.0	A
USGS	11379500	1970-10-24	14.0	A
USGS	11379500	1970-10-25	10.0	A
USGS	11379500	1970-10-26	7.60	A
USGS	11379500	1970-10-27	6.50	A
USGS	11379500	1970-10-28	6.30	A
USGS	11379500	1970-10-29	6.30	A
USGS	11379500	1970-10-30	6.30	A
USGS	11379500	1970-10-31	6.30	A
USGS	11379500	1970-11-01	6.30	A
USGS	11379500	1970-11-02	6.20	A
USGS	11379500	1970-11-03	6.30	A
USGS	11379500	1970-11-04	47.0	A
USGS	11379500	1970-11-05	142	A
USGS	11379500	1970-11-06	49.0	A
USGS	11379500	1970-11-07	36.0	A
USGS	11379500	1970-11-08	25.0	A
USGS	11379500	1970-11-09	67.0	A
USGS	11379500	1970-11-10	59.0	A
USGS	11379500	1970-11-11	44.0	A
USGS	11379500	1970-11-12	46.0	A
USGS	11379500	1970-11-13	32.0	A
USGS	11379500	1970-11-14	25.0	A
USGS	11379500	1970-11-15	21.0	A
USGS	11379500	1970-11-16	19.0	A
USGS	11379500	1970-11-17	17.0	A
USGS	11379500	1970-11-18	15.0	A
USGS	11379500	1970-11-19	14.0	A
USGS	11379500	1970-11-20	13.0	A
USGS	11379500	1970-11-21	13.0	A
USGS	11379500	1970-11-22	14.0	A
USGS	11379500	1970-11-23	17.0	A
USGS	11379500	1970-11-24	21.0	A
USGS	11379500	1970-11-25	44.0	A
USGS	11379500	1970-11-26	48.0	A
USGS	11379500	1970-11-27	342	A
USGS	11379500	1970-11-28	675	A
USGS	11379500	1970-11-29	973	A
USGS	11379500	1970-11-30	338	A
USGS	11379500	1970-12-01	178	A
USGS	11379500	1970-12-02	141	A
USGS	11379500	1970-12-03	898	A
USGS	11379500	1970-12-04	882	A
USGS	11379500	1970-12-05	337	A
USGS	11379500	1970-12-06	282	A
USGS	11379500	1970-12-07	460	A
USGS	11379500	1970-12-08	481	A
USGS	11379500	1970-12-09	328	A
USGS	11379500	1970-12-10	222	A
USGS	11379500	1970-12-11	172	A
USGS	11379500	1970-12-12	143	A
USGS	11379500	1970-12-13	128	A
USGS	11379500	1970-12-14	110	A
USGS	11379500	1970-12-15	181	A
USGS	11379500	1970-12-16	250	A
USGS	11379500	1970-12-17	178	A
USGS	11379500	1970-12-18	254	A
USGS	11379500	1970-12-19	184	A
USGS	11379500	1970-12-20	236	A
USGS	11379500	1970-12-21	212	A
USGS	11379500	1970-12-22	150	A
USGS	11379500	1970-12-23	126	A
USGS	11379500	1970-12-24	108	A
USGS	11379500	1970-12-25	97.0	A
USGS	11379500	1970-12-26	89.0	A
USGS	11379500	1970-12-27	84.0	A
USGS	11379500	1970-12-28	152	A
USGS	11379500	1970-12-29	244	A
USGS	11379500	1970-12-30	148	A
USGS	11379500	1970-12-31	126	A
USGS	11379500	1971-01-01	126	A
USGS	11379500	1971-01-02	120	A
USGS	11379500	1971-01-03	100	A
USGS	11379500	1971-01-04	93.0	A
USGS	11379500	1971-01-05	86.0	A
USGS	11379500	1971-01-06	81.0	A
USGS	11379500	1971-01-07	78.0	A
USGS	11379500	1971-01-08	83.0	A
USGS	11379500	1971-01-09	102	A
USGS	11379500	1971-01-10	130	A
USGS	11379500	1971-01-11	135	A
USGS	11379500	1971-01-12	118	A
USGS	11379500	1971-01-13	110	A
USGS	11379500	1971-01-14	98.0	A
USGS	11379500	1971-01-15	606	A
USGS	11379500	1971-01-16	1680	A
USGS	11379500	1971-01-17	1380	A
USGS	11379500	1971-01-18	1100	A
USGS	11379500	1971-01-19	770	A
USGS	11379500	1971-01-20	537	A
USGS	11379500	1971-01-21	393	A
USGS	11379500	1971-01-22	311	A
USGS	11379500	1971-01-23	264	A
USGS	11379500	1971-01-24	230	A
USGS	11379500	1971-01-25	199	A
USGS	11379500	1971-01-26	178	A
USGS	11379500	1971-01-27	178	A
USGS	11379500	1971-01-28	178	A
USGS	11379500	1971-01-29	175	A
USGS	11379500	1971-01-30	178	A
USGS	11379500	1971-01-31	190	A
USGS	11379500	1971-02-01	190	A
USGS	11379500	1971-02-02	181	A
USGS	11379500	1971-02-03	160	A
USGS	11379500	1971-02-04	143	A
USGS	11379500	1971-02-05	132	A
USGS	11379500	1971-02-06	126	A
USGS	11379500	1971-02-07	118	A
USGS	11379500	1971-02-08	110	A
USGS	11379500	1971-02-09	104	A
USGS	11379500	1971-02-10	110	A
USGS	11379500	1971-02-11	135	A
USGS	11379500	1971-02-12	158	A
USGS	11379500	1971-02-13	175	A
USGS	11379500	1971-02-14	162	A
USGS	11379500	1971-02-15	148	A
USGS	11379500	1971-02-16	135	A
USGS	11379500	1971-02-17	122	A
USGS	11379500	1971-02-18	110	A
USGS	11379500	1971-02-19	102	A
USGS	11379500	1971-02-20	93.0	A
USGS	11379500	1971-02-21	87.0	A
USGS	11379500	1971-02-22	84.0	A
USGS	11379500	1971-02-23	79.0	A
USGS	11379500	1971-02-24	76.0	A
USGS	11379500	1971-02-25	73.0	A
USGS	11379500	1971-02-26	69.0	A
USGS	11379500	1971-02-27	69.0	A
USGS	11379500	1971-02-28	67.0	A
USGS	11379500	1971-03-01	63.0	A
USGS	11379500	1971-03-02	62.0	A
USGS	11379500	1971-03-03	60.0	A
USGS	11379500	1971-03-04	60.0	A
USGS	11379500	1971-03-05	56.0	A
USGS	11379500	1971-03-06	55.0	A
USGS	11379500	1971-03-07	55.0	A
USGS	11379500	1971-03-08	52.0	A
USGS	11379500	1971-03-09	51.0	A
USGS	11379500	1971-03-10	51.0	A
USGS	11379500	1971-03-11	56.0	A
USGS	11379500	1971-03-12	532	A
USGS	11379500	1971-03-13	236	A
USGS	11379500	1971-03-14	184	A
USGS	11379500	1971-03-15	150	A
USGS	11379500	1971-03-16	128	A
USGS	11379500	1971-03-17	116	A
USGS	11379500	1971-03-18	104	A
USGS	11379500	1971-03-19	100	A
USGS	11379500	1971-03-20	97.0	A
USGS	11379500	1971-03-21	97.0	A
USGS	11379500	1971-03-22	97.0	A
USGS	11379500	1971-03-23	205	A
USGS	11379500	1971-03-24	216	A
USGS	11379500	1971-03-25	860	A
USGS	11379500	1971-03-26	1740	A
USGS	11379500	1971-03-27	605	A
USGS	11379500	1971-03-28	404	A
USGS	11379500	1971-03-29	322	A
USGS	11379500	1971-03-30	279	A
USGS	11379500	1971-03-31	236	A
USGS	11379500	1971-04-01	205	A
USGS	11379500	1971-04-02	186	A
USGS	11379500	1971-04-03	171	A
USGS	11379500	1971-04-04	163	A
USGS	11379500	1971-04-05	162	A
USGS	11379500	1971-04-06	165	A
USGS	11379500	1971-04-07	166	A
USGS	11379500	1971-04-08	151	A
USGS	11379500	1971-04-09	148	A
USGS	11379500	1971-04-10	149	A
USGS	11379500	1971-04-11	134	A
USGS	11379500	1971-04-12	125	A
USGS	11379500	1971-04-13	128	A
USGS	11379500	1971-04-14	134	A
USGS	11379500	1971-04-15	131	A
USGS	11379500	1971-04-16	128	A
USGS	11379500	1971-04-17	123	A
USGS	11379500	1971-04-18	112	A
USGS	11379500	1971-04-19	105	A
USGS	11379500	1971-04-20	106	A
USGS	11379500	1971-04-21	99.0	A
USGS	11379500	1971-04-22	95.0	A
USGS	11379500	1971-04-23	94.0	A
USGS	11379500	1971-04-24	87.0	A
USGS	11379500	1971-04-25	84.0	A
USGS	11379500	1971-04-26	84.0	A
USGS	11379500	1971-04-27	84.0	A
USGS	11379500	1971-04-28	87.0	A
USGS	11379500	1971-04-29	93.0	A
USGS	11379500	1971-04-30	97.0	A
USGS	11379500	1971-05-01	101	A
USGS	11379500	1971-05-02	103	A
USGS	11379500	1971-05-03	100	A
USGS	11379500	1971-05-04	99.0	A
USGS	11379500	1971-05-05	106	A
USGS	11379500	1971-05-06	102	A
USGS	11379500	1971-05-07	104	A
USGS	11379500	1971-05-08	124	A
USGS	11379500	1971-05-09	112	A
USGS	11379500	1971-05-10	107	A
USGS	11379500	1971-05-11	108	A
USGS	11379500	1971-05-12	111	A
USGS	11379500	1971-05-13	107	A
USGS	11379500	1971-05-14	96.0	A
USGS	11379500	1971-05-15	90.0	A
USGS	11379500	1971-05-16	85.0	A
USGS	11379500	1971-05-17	77.0	A
USGS	11379500	1971-05-18	70.0	A
USGS	11379500	1971-05-19	66.0	A
USGS	11379500	1971-05-20	64.0	A
USGS	11379500	1971-05-21	61.0	A
USGS	11379500	1971-05-22	58.0	A
USGS	11379500	1971-05-23	56.0	A
USGS	11379500	1971-05-24	56.0	A
USGS	11379500	1971-05-25	57.0	A
USGS	11379500	1971-05-26	56.0	A
USGS	11379500	1971-05-27	55.0	A
USGS	11379500	1971-05-28	71.0	A
USGS	11379500	1971-05-29	58.0	A
USGS	11379500	1971-05-30	53.0	A
USGS	11379500	1971-05-31	49.0	A
USGS	11379500	1971-06-01	49.0	A
USGS	11379500	1971-06-02	46.0	A
USGS	11379500	1971-06-03	42.0	A
USGS	11379500	1971-06-04	40.0	A
USGS	11379500	1971-06-05	38.0	A
USGS	11379500	1971-06-06	35.0	A
USGS	11379500	1971-06-07	34.0	A
USGS	11379500	1971-06-08	32.0	A
USGS	11379500	1971-06-09	32.0	A
USGS	11379500	1971-06-10	32.0	A
USGS	11379500	1971-06-11	29.0	A
USGS	11379500	1971-06-12	28.0	A
USGS	11379500	1971-06-13	27.0	A
USGS	11379500	1971-06-14	25.0	A
USGS	11379500	1971-06-15	24.0	A
USGS	11379500	1971-06-16	22.0	A
USGS	11379500	1971-06-17	21.0	A
USGS	11379500	1971-06-18	20.0	A
USGS	11379500	1971-06-19	21.0	A
USGS	11379500	1971-06-20	21.0	A
USGS	11379500	1971-06-21	19.0	A
USGS	11379500	1971-06-22	18.0	A
USGS	11379500	1971-06-23	17.0	A
USGS	11379500	1971-06-24	17.0	A
USGS	11379500	1971-06-25	18.0	A
USGS	11379500	1971-06-26	21.0	A
USGS	11379500	1971-06-27	20.0	A
USGS	11379500	1971-06-28	17.0	A
USGS	11379500	1971-06-29	16.0	A
USGS	11379500	1971-06-30	15.0	A
USGS	11379500	1971-07-01	14.0	A
USGS	11379500	1971-07-02	14.0	A
USGS	11379500	1971-07-03	13.0	A
USGS	11379500	1971-07-04	12.0	A
USGS	11379500	1971-07-05	12.0	A
USGS	11379500	1971-07-06	11.0	A
USGS	11379500	1971-07-07	11.0	A
USGS	11379500	1971-07-08	11.0	A
USGS	11379500	1971-07-09	11.0	A
USGS	11379500	1971-07-10	10.0	A
USGS	11379500	1971-07-11	9.80	A
USGS	11379500	1971-07-12	9.50	A
USGS	11379500	1971-07-13	9.00	A
USGS	11379500	1971-07-14	8.40	A
USGS	11379500	1971-07-15	8.10	A
USGS	11379500	1971-07-16	7.70	A
USGS	11379500	1971-07-17	7.50	A
USGS	11379500	1971-07-18	7.60	A
USGS	11379500	1971-07-19	7.60	A
USGS	11379500	1971-07-20	17.0	A
USGS	11379500	1971-07-21	9.70	A
USGS	11379500	1971-07-22	8.00	A
USGS	11379500	1971-07-23	6.80	A
USGS	11379500	1971-07-24	6.20	A
USGS	11379500	1971-07-25	5.90	A
USGS	11379500	1971-07-26	5.70	A
USGS	11379500	1971-07-27	5.40	A
USGS	11379500	1971-07-28	5.10	A
USGS	11379500	1971-07-29	5.00	A
USGS	11379500	1971-07-30	4.90	A
USGS	11379500	1971-07-31	4.70	A
USGS	11379500	1971-08-01	4.60	A
USGS	11379500	1971-08-02	4.30	A
USGS	11379500	1971-08-03	4.20	A
USGS	11379500	1971-08-04	4.30	A
USGS	11379500	1971-08-05	4.30	A
USGS	11379500	1971-08-06	4.10	A
USGS	11379500	1971-08-07	4.00	A
USGS	11379500	1971-08-08	3.90	A
USGS	11379500	1971-08-09	3.60	A
USGS	11379500	1971-08-10	3.10	A
USGS	11379500	1971-08-11	2.90	A
USGS	11379500	1971-08-12	3.00	A
USGS	11379500	1971-08-13	3.20	A
USGS	11379500	1971-08-14	3.20	A
USGS	11379500	1971-08-15	3.10	A
USGS	11379500	1971-08-16	3.10	A
USGS	11379500	1971-08-17	2.90	A
USGS	11379500	1971-08-18	2.80	A
USGS	11379500	1971-08-19	2.60	A
USGS	11379500	1971-08-20	2.80	A
USGS	11379500	1971-08-21	3.00	A
USGS	11379500	1971-08-22	3.30	A
USGS	11379500	1971-08-23	3.20	A
USGS	11379500	1971-08-24	2.90	A
USGS	11379500	1971-08-25	2.60	A
USGS	11379500	1971-08-26	2.60	A
USGS	11379500	1971-08-27	2.60	A
USGS	11379500	1971-08-28	2.50	A
USGS	11379500	1971-08-29	2.60	A
USGS	11379500	1971-08-30	3.00	A
USGS	11379500	1971-08-31	4.10	A
USGS	11379500	1971-09-01	4.10	A
USGS	11379500	1971-09-02	3.80	A
USGS	11379500	1971-09-03	3.40	A
USGS	11379500	1971-09-04	3.00	A
USGS	11379500	1971-09-05	2.80	A
USGS	11379500	1971-09-06	2.70	A
USGS	11379500	1971-09-07	2.90	A
USGS	11379500	1971-09-08	2.60	A
USGS	11379500	1971-09-09	2.50	A
USGS	11379500	1971-09-10	2.40	A
USGS	11379500	1971-09-11	2.30	A
USGS	11379500	1971-09-12	2.10	A
USGS	11379500	1971-09-13	1.90	A
USGS	11379500	1971-09-14	1.60	A
USGS	11379500	1971-09-15	1.50	A
USGS	11379500	1971-09-16	1.50	A
USGS	11379500	1971-09-17	1.40	A
USGS	11379500	1971-09-18	1.40	A
USGS	11379500	1971-09-19	1.50	A
USGS	11379500	1971-09-20	1.70	A
USGS	11379500	1971-09-21	1.70	A
USGS	11379500	1971-09-22	1.80	A
USGS	11379500	1971-09-23	1.90	A
USGS	11379500	1971-09-24	2.00	A
USGS	11379500	1971-09-25	2.40	A
USGS	11379500	1971-09-26	3.10	A
