# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-20 20:05:32 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11388000 STONY C BL BLACK BUTTE DAM NR ORLAND CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11388000
#            TS   parameter     statistic     Description
#         10348       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	10348_00060_00003	10348_00060_00003_cd
USGS	11388000	1970-04-15	169	A
USGS	11388000	1970-04-16	150	A
USGS	11388000	1970-04-17	134	A
USGS	11388000	1970-04-18	139	A
USGS	11388000	1970-04-19	144	A
USGS	11388000	1970-04-20	174	A
USGS	11388000	1970-04-21	215	A
USGS	11388000	1970-04-22	265	A
USGS	11388000	1970-04-23	280	A
USGS	11388000	1970-04-24	302	A
USGS	11388000	1970-04-25	316	A
USGS	11388000	1970-04-26	350	A
USGS	11388000	1970-04-27	321	A
USGS	11388000	1970-04-28	309	A
USGS	11388000	1970-04-29	300	A
USGS	11388000	1970-04-30	295	A
USGS	11388000	1970-05-01	278	A
USGS	11388000	1970-05-02	263	A
USGS	11388000	1970-05-03	270	A
USGS	11388000	1970-05-04	282	A
USGS	11388000	1970-05-05	306	A
USGS	11388000	1970-05-06	304	A
USGS	11388000	1970-05-07	300	A
USGS	11388000	1970-05-08	293	A
USGS	11388000	1970-05-09	234	A
USGS	11388000	1970-05-10	174	A
USGS	11388000	1970-05-11	130	A
USGS	11388000	1970-05-12	124	A
USGS	11388000	1970-05-13	136	A
USGS	11388000	1970-05-14	130	A
USGS	11388000	1970-05-15	126	A
USGS	11388000	1970-05-16	141	A
USGS	11388000	1970-05-17	150	A
USGS	11388000	1970-05-18	158	A
USGS	11388000	1970-05-19	175	A
USGS	11388000	1970-05-20	188	A
USGS	11388000	1970-05-21	191	A
USGS	11388000	1970-05-22	178	A
USGS	11388000	1970-05-23	154	A
USGS	11388000	1970-05-24	142	A
USGS	11388000	1970-05-25	143	A
USGS	11388000	1970-05-26	152	A
USGS	11388000	1970-05-27	156	A
USGS	11388000	1970-05-28	157	A
USGS	11388000	1970-05-29	162	A
USGS	11388000	1970-05-30	180	A
USGS	11388000	1970-05-31	185	A
USGS	11388000	1970-06-01	191	A
USGS	11388000	1970-06-02	208	A
USGS	11388000	1970-06-03	244	A
USGS	11388000	1970-06-04	231	A
USGS	11388000	1970-06-05	240	A
USGS	11388000	1970-06-06	238	A
USGS	11388000	1970-06-07	230	A
USGS	11388000	1970-06-08	232	A
USGS	11388000	1970-06-09	246	A
USGS	11388000	1970-06-10	238	A
USGS	11388000	1970-06-11	240	A
USGS	11388000	1970-06-12	266	A
USGS	11388000	1970-06-13	280	A
USGS	11388000	1970-06-14	270	A
USGS	11388000	1970-06-15	237	A
USGS	11388000	1970-06-16	203	A
USGS	11388000	1970-06-17	213	A
USGS	11388000	1970-06-18	232	A
USGS	11388000	1970-06-19	224	A
USGS	11388000	1970-06-20	228	A
USGS	11388000	1970-06-21	249	A
USGS	11388000	1970-06-22	260	A
USGS	11388000	1970-06-23	261	A
USGS	11388000	1970-06-24	265	A
USGS	11388000	1970-06-25	269	A
USGS	11388000	1970-06-26	254	A
USGS	11388000	1970-06-27	232	A
USGS	11388000	1970-06-28	216	A
USGS	11388000	1970-06-29	220	A
USGS	11388000	1970-06-30	215	A
USGS	11388000	1970-07-01	204	A
USGS	11388000	1970-07-02	217	A
USGS	11388000	1970-07-03	232	A
USGS	11388000	1970-07-04	233	A
USGS	11388000	1970-07-05	242	A
USGS	11388000	1970-07-06	250	A
USGS	11388000	1970-07-07	253	A
USGS	11388000	1970-07-08	221	A
USGS	11388000	1970-07-09	211	A
USGS	11388000	1970-07-10	222	A
USGS	11388000	1970-07-11	232	A
USGS	11388000	1970-07-12	235	A
USGS	11388000	1970-07-13	234	A
USGS	11388000	1970-07-14	232	A
USGS	11388000	1970-07-15	245	A
USGS	11388000	1970-07-16	244	A
USGS	11388000	1970-07-17	240	A
USGS	11388000	1970-07-18	236	A
USGS	11388000	1970-07-19	225	A
USGS	11388000	1970-07-20	231	A
USGS	11388000	1970-07-21	235	A
USGS	11388000	1970-07-22	218	A
USGS	11388000	1970-07-23	191	A
USGS	11388000	1970-07-24	194	A
USGS	11388000	1970-07-25	191	A
USGS	11388000	1970-07-26	183	A
USGS	11388000	1970-07-27	169	A
USGS	11388000	1970-07-28	169	A
USGS	11388000	1970-07-29	188	A
USGS	11388000	1970-07-30	196	A
USGS	11388000	1970-07-31	204	A
USGS	11388000	1970-08-01	212	A
USGS	11388000	1970-08-02	207	A
USGS	11388000	1970-08-03	193	A
USGS	11388000	1970-08-04	177	A
USGS	11388000	1970-08-05	168	A
USGS	11388000	1970-08-06	156	A
USGS	11388000	1970-08-07	141	A
USGS	11388000	1970-08-08	138	A
USGS	11388000	1970-08-09	145	A
USGS	11388000	1970-08-10	149	A
USGS	11388000	1970-08-11	162	A
USGS	11388000	1970-08-12	172	A
USGS	11388000	1970-08-13	168	A
USGS	11388000	1970-08-14	153	A
USGS	11388000	1970-08-15	123	A
USGS	11388000	1970-08-16	109	A
USGS	11388000	1970-08-17	113	A
USGS	11388000	1970-08-18	120	A
USGS	11388000	1970-08-19	134	A
USGS	11388000	1970-08-20	147	A
USGS	11388000	1970-08-21	147	A
USGS	11388000	1970-08-22	144	A
USGS	11388000	1970-08-23	149	A
USGS	11388000	1970-08-24	156	A
USGS	11388000	1970-08-25	155	A
USGS	11388000	1970-08-26	148	A
USGS	11388000	1970-08-27	134	A
USGS	11388000	1970-08-28	120	A
USGS	11388000	1970-08-29	117	A
USGS	11388000	1970-08-30	123	A
USGS	11388000	1970-08-31	130	A
USGS	11388000	1970-09-01	122	A
USGS	11388000	1970-09-02	109	A
USGS	11388000	1970-09-03	128	A
USGS	11388000	1970-09-04	166	A
USGS	11388000	1970-09-05	215	A
USGS	11388000	1970-09-06	246	A
USGS	11388000	1970-09-07	283	A
USGS	11388000	1970-09-08	297	A
USGS	11388000	1970-09-09	233	A
USGS	11388000	1970-09-10	225	A
USGS	11388000	1970-09-11	211	A
USGS	11388000	1970-09-12	210	A
USGS	11388000	1970-09-13	215	A
USGS	11388000	1970-09-14	224	A
USGS	11388000	1970-09-15	235	A
USGS	11388000	1970-09-16	214	A
USGS	11388000	1970-09-17	208	A
USGS	11388000	1970-09-18	219	A
USGS	11388000	1970-09-19	229	A
USGS	11388000	1970-09-20	220	A
USGS	11388000	1970-09-21	198	A
USGS	11388000	1970-09-22	217	A
USGS	11388000	1970-09-23	211	A
USGS	11388000	1970-09-24	200	A
USGS	11388000	1970-09-25	200	A
USGS	11388000	1970-09-26	203	A
USGS	11388000	1970-09-27	215	A
USGS	11388000	1970-09-28	218	A
USGS	11388000	1970-09-29	292	A
USGS	11388000	1970-09-30	205	A
USGS	11388000	1970-10-01	204	A
USGS	11388000	1970-10-02	202	A
USGS	11388000	1970-10-03	212	A
USGS	11388000	1970-10-04	214	A
USGS	11388000	1970-10-05	203	A
USGS	11388000	1970-10-06	206	A
USGS	11388000	1970-10-07	208	A
USGS	11388000	1970-10-08	163	A
USGS	11388000	1970-10-09	157	A
USGS	11388000	1970-10-10	182	A
USGS	11388000	1970-10-11	174	A
USGS	11388000	1970-10-12	96.0	A
USGS	11388000	1970-10-13	49.0	A
USGS	11388000	1970-10-14	59.0	A
USGS	11388000	1970-10-15	65.0	A
USGS	11388000	1970-10-16	58.0	A
USGS	11388000	1970-10-17	49.0	A
USGS	11388000	1970-10-18	40.0	A
USGS	11388000	1970-10-19	39.0	A
USGS	11388000	1970-10-20	36.0	A
USGS	11388000	1970-10-21	30.0	A
USGS	11388000	1970-10-22	30.0	A
USGS	11388000	1970-10-23	29.0	A
USGS	11388000	1970-10-24	27.0	A
USGS	11388000	1970-10-25	27.0	A
USGS	11388000	1970-10-26	27.0	A
USGS	11388000	1970-10-27	27.0	A
USGS	11388000	1970-10-28	27.0	A
USGS	11388000	1970-10-29	27.0	A
USGS	11388000	1970-10-30	28.0	A
USGS	11388000	1970-10-31	29.0	A
USGS	11388000	1970-11-01	29.0	A
USGS	11388000	1970-11-02	28.0	A
USGS	11388000	1970-11-03	28.0	A
USGS	11388000	1970-11-04	28.0	A
USGS	11388000	1970-11-05	29.0	A
USGS	11388000	1970-11-06	29.0	A
USGS	11388000	1970-11-07	28.0	A
USGS	11388000	1970-11-08	28.0	A
USGS	11388000	1970-11-09	28.0	A
USGS	11388000	1970-11-10	28.0	A
USGS	11388000	1970-11-11	28.0	A
USGS	11388000	1970-11-12	32.0	A
USGS	11388000	1970-11-13	32.0	A
USGS	11388000	1970-11-14	32.0	A
USGS	11388000	1970-11-15	32.0	A
USGS	11388000	1970-11-16	32.0	A
USGS	11388000	1970-11-17	32.0	A
USGS	11388000	1970-11-18	32.0	A
USGS	11388000	1970-11-19	32.0	A
USGS	11388000	1970-11-20	32.0	A
USGS	11388000	1970-11-21	31.0	A
USGS	11388000	1970-11-22	31.0	A
USGS	11388000	1970-11-23	11.0	A
USGS	11388000	1970-11-24	7.30	A
USGS	11388000	1970-11-25	32.0	A
USGS	11388000	1970-11-26	32.0	A
USGS	11388000	1970-11-27	34.0	A
USGS	11388000	1970-11-28	35.0	A
USGS	11388000	1970-11-29	40.0	A
USGS	11388000	1970-11-30	17.0	A
USGS	11388000	1970-12-01	0.20	A
USGS	11388000	1970-12-02	0.00	A
USGS	11388000	1970-12-03	0.00	A
USGS	11388000	1970-12-04	0.00	A
USGS	11388000	1970-12-05	0.00	A
USGS	11388000	1970-12-06	0.00	A
USGS	11388000	1970-12-07	0.00	A
USGS	11388000	1970-12-08	0.00	A
USGS	11388000	1970-12-09	0.00	A
USGS	11388000	1970-12-10	523	A
USGS	11388000	1970-12-11	2490	A
USGS	11388000	1970-12-12	3240	A
USGS	11388000	1970-12-13	3370	A
USGS	11388000	1970-12-14	3310	A
USGS	11388000	1970-12-15	3260	A
USGS	11388000	1970-12-16	3300	A
USGS	11388000	1970-12-17	3320	A
USGS	11388000	1970-12-18	3260	A
USGS	11388000	1970-12-19	2350	A
USGS	11388000	1970-12-20	343	A
USGS	11388000	1970-12-21	18.0	A
USGS	11388000	1970-12-22	3.90	A
USGS	11388000	1970-12-23	0.40	A
USGS	11388000	1970-12-24	0.20	A
USGS	11388000	1970-12-25	0.10	A
USGS	11388000	1970-12-26	0.10	A
USGS	11388000	1970-12-27	0.00	A
USGS	11388000	1970-12-28	0.00	A
USGS	11388000	1970-12-29	0.00	A
USGS	11388000	1970-12-30	421	A
USGS	11388000	1970-12-31	1140	A
USGS	11388000	1971-01-01	1480	A
USGS	11388000	1971-01-02	1480	A
USGS	11388000	1971-01-03	1470	A
USGS	11388000	1971-01-04	986	A
USGS	11388000	1971-01-05	426	A
USGS	11388000	1971-01-06	25.0	A
USGS	11388000	1971-01-07	23.0	A
USGS	11388000	1971-01-08	30.0	A
USGS	11388000	1971-01-09	31.0	A
USGS	11388000	1971-01-10	32.0	A
USGS	11388000	1971-01-11	32.0	A
USGS	11388000	1971-01-12	32.0	A
USGS	11388000	1971-01-13	32.0	A
USGS	11388000	1971-01-14	32.0	A
USGS	11388000	1971-01-15	128	A
USGS	11388000	1971-01-16	1230	A
USGS	11388000	1971-01-17	3020	A
USGS	11388000	1971-01-18	4290	A
USGS	11388000	1971-01-19	5070	A
USGS	11388000	1971-01-20	5040	A
USGS	11388000	1971-01-21	5000	A
USGS	11388000	1971-01-22	4680	A
USGS	11388000	1971-01-23	4060	A
USGS	11388000	1971-01-24	4030	A
USGS	11388000	1971-01-25	3770	A
USGS	11388000	1971-01-26	3280	A
USGS	11388000	1971-01-27	2120	A
USGS	11388000	1971-01-28	1000	A
USGS	11388000	1971-01-29	844	A
USGS	11388000	1971-01-30	474	A
USGS	11388000	1971-01-31	472	A
USGS	11388000	1971-02-01	358	A
USGS	11388000	1971-02-02	47.0	A
USGS	11388000	1971-02-03	32.0	A
USGS	11388000	1971-02-04	28.0	A
USGS	11388000	1971-02-05	21.0	A
USGS	11388000	1971-02-06	28.0	A
USGS	11388000	1971-02-07	28.0	A
USGS	11388000	1971-02-08	12.0	A
USGS	11388000	1971-02-09	0.10	A
USGS	11388000	1971-02-10	0.00	A
USGS	11388000	1971-02-11	4.70	A
USGS	11388000	1971-02-12	35.0	A
USGS	11388000	1971-02-13	35.0	A
USGS	11388000	1971-02-14	35.0	A
USGS	11388000	1971-02-15	35.0	A
USGS	11388000	1971-02-16	35.0	A
USGS	11388000	1971-02-17	36.0	A
USGS	11388000	1971-02-18	36.0	A
USGS	11388000	1971-02-19	35.0	A
USGS	11388000	1971-02-20	35.0	A
USGS	11388000	1971-02-21	35.0	A
USGS	11388000	1971-02-22	36.0	A
USGS	11388000	1971-02-23	37.0	A
USGS	11388000	1971-02-24	37.0	A
USGS	11388000	1971-02-25	37.0	A
USGS	11388000	1971-02-26	37.0	A
USGS	11388000	1971-02-27	37.0	A
USGS	11388000	1971-02-28	37.0	A
USGS	11388000	1971-03-01	37.0	A
USGS	11388000	1971-03-02	34.0	A
USGS	11388000	1971-03-03	31.0	A
USGS	11388000	1971-03-04	31.0	A
USGS	11388000	1971-03-05	28.0	A
USGS	11388000	1971-03-06	28.0	A
USGS	11388000	1971-03-07	31.0	A
USGS	11388000	1971-03-08	60.0	A
USGS	11388000	1971-03-09	78.0	A
USGS	11388000	1971-03-10	92.0	A
USGS	11388000	1971-03-11	117	A
USGS	11388000	1971-03-12	115	A
USGS	11388000	1971-03-13	232	A
USGS	11388000	1971-03-14	1600	A
USGS	11388000	1971-03-15	3020	A
USGS	11388000	1971-03-16	2730	A
USGS	11388000	1971-03-17	563	A
USGS	11388000	1971-03-18	116	A
USGS	11388000	1971-03-19	111	A
USGS	11388000	1971-03-20	149	A
USGS	11388000	1971-03-21	150	A
USGS	11388000	1971-03-22	161	A
USGS	11388000	1971-03-23	170	A
USGS	11388000	1971-03-24	113	A
USGS	11388000	1971-03-25	176	A
USGS	11388000	1971-03-26	459	A
USGS	11388000	1971-03-27	596	A
USGS	11388000	1971-03-28	686	A
USGS	11388000	1971-03-29	704	A
USGS	11388000	1971-03-30	2220	A
USGS	11388000	1971-03-31	3970	A
USGS	11388000	1971-04-01	3990	A
USGS	11388000	1971-04-02	3980	A
USGS	11388000	1971-04-03	3980	A
USGS	11388000	1971-04-04	1730	A
USGS	11388000	1971-04-05	49.0	A
USGS	11388000	1971-04-06	206	A
USGS	11388000	1971-04-07	606	A
USGS	11388000	1971-04-08	563	A
USGS	11388000	1971-04-09	367	A
USGS	11388000	1971-04-10	353	A
USGS	11388000	1971-04-11	331	A
USGS	11388000	1971-04-12	321	A
USGS	11388000	1971-04-13	332	A
USGS	11388000	1971-04-14	346	A
USGS	11388000	1971-04-15	334	A
USGS	11388000	1971-04-16	311	A
USGS	11388000	1971-04-17	329	A
USGS	11388000	1971-04-18	352	A
USGS	11388000	1971-04-19	386	A
USGS	11388000	1971-04-20	576	A
USGS	11388000	1971-04-21	601	A
USGS	11388000	1971-04-22	598	A
USGS	11388000	1971-04-23	586	A
USGS	11388000	1971-04-24	577	A
USGS	11388000	1971-04-25	571	A
USGS	11388000	1971-04-26	574	A
USGS	11388000	1971-04-27	575	A
USGS	11388000	1971-04-28	568	A
USGS	11388000	1971-04-29	571	A
USGS	11388000	1971-04-30	584	A
USGS	11388000	1971-05-01	598	A
USGS	11388000	1971-05-02	605	A
USGS	11388000	1971-05-03	585	A
USGS	11388000	1971-05-04	578	A
USGS	11388000	1971-05-05	567	A
USGS	11388000	1971-05-06	556	A
USGS	11388000	1971-05-07	570	A
USGS	11388000	1971-05-08	578	A
USGS	11388000	1971-05-09	560	A
USGS	11388000	1971-05-10	546	A
USGS	11388000	1971-05-11	587	A
USGS	11388000	1971-05-12	618	A
USGS	11388000	1971-05-13	610	A
USGS	11388000	1971-05-14	591	A
USGS	11388000	1971-05-15	588	A
USGS	11388000	1971-05-16	597	A
USGS	11388000	1971-05-17	587	A
USGS	11388000	1971-05-18	193	A
USGS	11388000	1971-05-19	372	A
USGS	11388000	1971-05-20	364	A
USGS	11388000	1971-05-21	318	A
USGS	11388000	1971-05-22	150	A
USGS	11388000	1971-05-23	130	A
USGS	11388000	1971-05-24	132	A
USGS	11388000	1971-05-25	147	A
USGS	11388000	1971-05-26	151	A
USGS	11388000	1971-05-27	144	A
USGS	11388000	1971-05-28	127	A
USGS	11388000	1971-05-29	104	A
USGS	11388000	1971-05-30	106	A
USGS	11388000	1971-05-31	131	A
USGS	11388000	1971-06-01	541	A
USGS	11388000	1971-06-02	575	A
USGS	11388000	1971-06-03	570	A
USGS	11388000	1971-06-04	587	A
USGS	11388000	1971-06-05	590	A
USGS	11388000	1971-06-06	584	A
USGS	11388000	1971-06-07	599	A
USGS	11388000	1971-06-08	620	A
USGS	11388000	1971-06-09	629	A
USGS	11388000	1971-06-10	616	A
USGS	11388000	1971-06-11	610	A
USGS	11388000	1971-06-12	607	A
USGS	11388000	1971-06-13	581	A
USGS	11388000	1971-06-14	568	A
USGS	11388000	1971-06-15	593	A
USGS	11388000	1971-06-16	590	A
USGS	11388000	1971-06-17	529	A
USGS	11388000	1971-06-18	514	A
USGS	11388000	1971-06-19	509	A
USGS	11388000	1971-06-20	504	A
USGS	11388000	1971-06-21	503	A
USGS	11388000	1971-06-22	480	A
USGS	11388000	1971-06-23	454	A
USGS	11388000	1971-06-24	448	A
USGS	11388000	1971-06-25	318	A
USGS	11388000	1971-06-26	306	A
USGS	11388000	1971-06-27	297	A
USGS	11388000	1971-06-28	289	A
USGS	11388000	1971-06-29	288	A
USGS	11388000	1971-06-30	304	A
USGS	11388000	1971-07-01	311	A
USGS	11388000	1971-07-02	309	A
USGS	11388000	1971-07-03	298	A
USGS	11388000	1971-07-04	279	A
USGS	11388000	1971-07-05	296	A
USGS	11388000	1971-07-06	289	A
USGS	11388000	1971-07-07	294	A
USGS	11388000	1971-07-08	302	A
USGS	11388000	1971-07-09	312	A
USGS	11388000	1971-07-10	320	A
USGS	11388000	1971-07-11	322	A
USGS	11388000	1971-07-12	317	A
USGS	11388000	1971-07-13	318	A
USGS	11388000	1971-07-14	338	A
USGS	11388000	1971-07-15	330	A
USGS	11388000	1971-07-16	326	A
USGS	11388000	1971-07-17	324	A
USGS	11388000	1971-07-18	312	A
USGS	11388000	1971-07-19	186	A
USGS	11388000	1971-07-20	136	A
USGS	11388000	1971-07-21	147	A
USGS	11388000	1971-07-22	172	A
USGS	11388000	1971-07-23	186	A
USGS	11388000	1971-07-24	182	A
USGS	11388000	1971-07-25	189	A
USGS	11388000	1971-07-26	173	A
USGS	11388000	1971-07-27	166	A
USGS	11388000	1971-07-28	190	A
USGS	11388000	1971-07-29	205	A
USGS	11388000	1971-07-30	211	A
USGS	11388000	1971-07-31	198	A
USGS	11388000	1971-08-01	190	A
USGS	11388000	1971-08-02	208	A
USGS	11388000	1971-08-03	210	A
USGS	11388000	1971-08-04	200	A
USGS	11388000	1971-08-05	186	A
USGS	11388000	1971-08-06	184	A
USGS	11388000	1971-08-07	191	A
USGS	11388000	1971-08-08	183	A
USGS	11388000	1971-08-09	178	A
USGS	11388000	1971-08-10	160	A
USGS	11388000	1971-08-11	180	A
USGS	11388000	1971-08-12	188	A
USGS	11388000	1971-08-13	178	A
USGS	11388000	1971-08-14	177	A
USGS	11388000	1971-08-15	182	A
USGS	11388000	1971-08-16	168	A
USGS	11388000	1971-08-17	160	A
USGS	11388000	1971-08-18	160	A
USGS	11388000	1971-08-19	156	A
USGS	11388000	1971-08-20	151	A
USGS	11388000	1971-08-21	154	A
USGS	11388000	1971-08-22	156	A
USGS	11388000	1971-08-23	158	A
USGS	11388000	1971-08-24	238	A
USGS	11388000	1971-08-25	254	A
USGS	11388000	1971-08-26	269	A
USGS	11388000	1971-08-27	304	A
USGS	11388000	1971-08-28	311	A
USGS	11388000	1971-08-29	312	A
USGS	11388000	1971-08-30	296	A
USGS	11388000	1971-08-31	288	A
USGS	11388000	1971-09-01	299	A
USGS	11388000	1971-09-02	304	A
USGS	11388000	1971-09-03	293	A
USGS	11388000	1971-09-04	262	A
USGS	11388000	1971-09-05	255	A
USGS	11388000	1971-09-06	252	A
USGS	11388000	1971-09-07	250	A
USGS	11388000	1971-09-08	256	A
USGS	11388000	1971-09-09	261	A
USGS	11388000	1971-09-10	263	A
USGS	11388000	1971-09-11	268	A
USGS	11388000	1971-09-12	270	A
USGS	11388000	1971-09-13	274	A
USGS	11388000	1971-09-14	266	A
USGS	11388000	1971-09-15	251	A
USGS	11388000	1971-09-16	246	A
USGS	11388000	1971-09-17	247	A
USGS	11388000	1971-09-18	251	A
USGS	11388000	1971-09-19	251	A
USGS	11388000	1971-09-20	241	A
USGS	11388000	1971-09-21	243	A
USGS	11388000	1971-09-22	243	A
USGS	11388000	1971-09-23	238	A
USGS	11388000	1971-09-24	244	A
USGS	11388000	1971-09-25	240	A
USGS	11388000	1971-09-26	227	A
USGS	11388000	1971-09-27	221	A
USGS	11388000	1971-09-28	224	A
USGS	11388000	1971-09-29	226	A
USGS	11388000	1971-09-30	229	A
USGS	11388000	1971-10-01	228	A
USGS	11388000	1971-10-02	244	A
USGS	11388000	1971-10-03	252	A
USGS	11388000	1971-10-04	237	A
USGS	11388000	1971-10-05	230	A
USGS	11388000	1971-10-06	227	A
USGS	11388000	1971-10-07	221	A
USGS	11388000	1971-10-08	215	A
USGS	11388000	1971-10-09	208	A
USGS	11388000	1971-10-10	200	A
USGS	11388000	1971-10-11	202	A
USGS	11388000	1971-10-12	207	A
USGS	11388000	1971-10-13	214	A
USGS	11388000	1971-10-14	218	A
USGS	11388000	1971-10-15	213	A
USGS	11388000	1971-10-16	209	A
USGS	11388000	1971-10-17	207	A
USGS	11388000	1971-10-18	202	A
USGS	11388000	1971-10-19	184	A
USGS	11388000	1971-10-20	182	A
USGS	11388000	1971-10-21	178	A
USGS	11388000	1971-10-22	174	A
USGS	11388000	1971-10-23	182	A
USGS	11388000	1971-10-24	177	A
